Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
9/1/2017 14:04:56:827,15,303.021,473.035,472.76,475.23,457.98,1340.6456,3891.2613,14.83321,1438.0483,435.235,301.666,431.59,425.312,1310.3385,5301.3351,2740.8345,1397.2866,481113.38638894,1587.72291817709,6.89583030576812,6.27799999999996,0.990478186429264,636788.977668143,1463.09230109744,6.61965066675113,847929.830244015,2810.82332859525,9.17520937623629,4822.5492950749,15.9149012612159,43620.1104408341,6.93112847878557,4499.21374011852,10.3374355006342,40225.662704864,7.24033741572903,4398.60705264868,14.5810500773991,77299.0325701737,10.0367759881237
9/1/2017 14:04:57:692,16,303.027,473.106,472.837,475.153,458.026,1315.8637,3786.4045,16.418551,1439.7464,435.116,301.531,431.586,425.308,1323.5207,5104.0139,2688.0457,1398.6366,472404.259360253,1558.95104845526,6.83306336505839,6.27800000000002,0.981462696945739,608175.708173411,1397.73234763468,6.47010333551556,824581.794491236,2734.65015037007,9.05003160503501,4828.18626515758,15.933188346773,42829.1384228332,6.86799922970036,4416.94836770715,10.1511973076309,38436.5391660017,7.07749123676781,4442.36635246836,14.7327019525964,75195.9155506094,9.89929639442671
9/1/2017 14:04:58:561,17,303.044,473.078,472.84,475.14,458.004,1318.8007,3497.6932,15.874666,1439.4579,434.969,301.434,431.605,425.312,1301.4962,5976.1141,2966.6507,1393.9716,521262.565943107,1720.08871960213,7.17752365944816,6.29300000000001,1.03340225002181,563056.578762155,1294.47518963916,6.22652984902546,949408.117450278,3149.63845302878,9.71246710417558,4827.22856780827,15.929134276898,47256.1773529534,7.21422798258631,4426.69795909329,10.1770424078343,35596.1720259937,6.81096816509924,4369.2543757969,14.4948956514424,86623.1502806139,10.6248837959386
9/1/2017 14:04:59:425,18,303.066,472.992,472.754,475.165,457.97,1327.6769,3284.9477,14.675901,1439.0415,434.95,301.389,431.594,425.32,1304.3111,5731.7011,2877.2051,1394.8312,505400.067375511,1667.62377625834,7.06721409554611,6.274,1.01444802456601,532368.087534407,1223.97537081137,6.05460127932486,912548.341615519,3027.80904948594,9.52277340097625,4825.84629683341,15.9234170010275,45814.9366047831,7.10336471716161,4456.16316953308,10.2452308760388,33655.0476022127,6.62265766786111,4378.59864709171,14.5280638878383,83270.5197667933,10.4172440724638
9/1/2017 14:05:00:292,19,303.079,473.035,472.744,475.14,457.967,1365.9364,3902.8646,14.11517,1439.0094,435.144,301.545,431.602,425.312,1308.4489,5409.3315,2773.0945,1397.1637,487101.487504191,1607.17663547851,6.93794757645292,6.28999999999996,0.998432473364476,650736.427425587,1495.45076440348,6.6924520525916,863955.789011372,2865.09737853843,9.26336768397841,4825.73973848016,15.9223824101312,44154.2710884316,6.97343775366601,4583.16844418002,10.532532780367,41107.049336834,7.31922931504782,4392.33438397887,14.5660992023707,78792.8592475086,10.1332937438893
9/1/2017 14:05:01:162,20,303.07,473.091,472.806,475.14,458.007,1315.6548,3795.7345,16.535673,1441.124,435.202,301.972,431.605,425.312,1320.7774,5159.2345,2671.4249,1399.8647,469932.49413063,1550.57410542327,6.81468007964925,6.29300000000001,0.981160921457665,609577.512323413,1400.67718513107,6.47691557598036,831775.363147215,2754.47843888577,9.08278214363626,4832.75931149518,15.9460167997333,42598.586334626,6.84948883809925,4416.2549085173,10.1475979166394,38517.5875043163,7.08494920317006,4433.25976273407,14.6810292435526,75742.8725688456,9.93523371443497
9/1/2017 14:05:02:025,21,303.073,473.112,472.868,475.119,458.044,1318.2981,3577.7802,15.952747,1439.6823,435.007,301.397,431.594,425.312,1302.6821,6019.9604,2910.9282,1396.7953,511551.443112922,1687.88193970734,7.11001049860892,6.28199999999998,1.02189250150178,575729.440219662,1323.49465691279,6.29593600584498,957245.284158865,3176.02791055938,9.75307051129088,4827.97348040856,15.9300679387757,46371.283990898,7.14636393888197,4425.02954076483,10.1723180104339,36394.3179658339,6.8869034490295,4373.19105963239,14.5097365256867,87348.0392990674,10.6692473162327
9/1/2017 14:05:02:890,22,303.079,473.066,472.757,475.097,457.976,1324.9031,3332.4518,15.022669,1439.2979,435.029,301.408,431.598,425.301,1303.236,5818.5811,2907.9982,1393.8487,510900.091621241,1685.69941045484,7.10541218366305,6.29700000000003,1.02367007552912,538938.424313138,1238.85631604591,6.09129564166188,925616.98571293,3070.97683443349,9.59041673452892,4826.69743582946,15.925542303589,46311.4483528607,7.14175176039585,4446.95533276533,10.2222043421596,34065.0032599974,6.66287122031195,4375.02977215155,14.5153073977849,84458.4932854415,10.4912893885604
9/1/2017 14:05:03:760,23,303.079,472.98,472.735,475.072,457.921,1348.5885,3914.089,13.734719,1439.5221,435.097,301.457,431.594,425.305,1307.2173,5500.2758,2782.3809,1395.9356,488906.797554234,1613.1332014235,6.95079249993998,6.28899999999999,1.00012194512093,644319.542633803,1480.86413520158,6.65973297746848,877654.146644058,2911.37424788298,9.33787867574799,4827.44168451477,15.9279979296315,44317.7572146461,6.98633579213015,4525.58079133438,10.4013146294605,40711.6711767105,7.2839451531571,4388.24599557193,14.5567891791265,80066.3552476512,10.2148555947841
9/1/2017 14:05:04:628,24,303.102,473.091,472.803,475.251,457.98,1315.2371,3830.8289,16.570121,1440.7717,435.427,302.197,431.605,425.301,1316.2226,5253.4243,2697.3322,1398.8822,474373.873303018,1565.06348787873,6.8464460256617,6.30400000000003,0.987457542667507,615018.190888974,1412.44844919808,6.50407457127753,844039.900434418,2793.0121756153,9.14609321578166,4831.58982526933,15.9404749070258,42996.7562500126,6.88142554417079,4414.86832209511,10.1391698771438,38841.424987372,7.11467029860085,4418.13976312713,14.620064934884,76805.4043964973,10.0046774592467
9/1/2017 14:05:05:495,25,303.044,473.103,472.828,475.35,458.004,1317.2277,3578.1592,16.126898,1440.7396,435.068,301.46,431.598,425.301,1331.7441,5879.4857,2813.174,1394.5856,494735.692712756,1632.55399451154,6.99250822388344,6.29700000000003,1.00740410783469,575322.911693342,1322.37469014807,6.29327157067039,955765.335900624,3170.45490579388,9.74450985396441,4831.48326691608,15.9431741493515,44850.9229944278,7.02823478749785,4421.47626782655,10.1627246035713,36363.846537335,6.88401978831557,4469.66454443458,14.8267250860299,87173.5181211442,10.6585834213866
9/1/2017 14:05:06:363,26,303.057,473.023,472.787,475.199,457.983,1323.4868,3358.2157,15.138259,1439.1056,434.961,301.386,431.602,425.297,1303.7377,5817.7744,2905.0645,1394.7084,510316.485166337,1683.89604980692,7.1016104828747,6.30499999999995,1.02442219002863,542524.502381119,1247.29459050609,6.11200538612878,925844.936843735,3071.95734653811,9.59194764305187,4826.05908158242,15.9245920126657,46261.9669329786,7.13793544203634,4442.25381888035,10.212993392236,34297.4347538031,6.68556354733868,4376.69520286263,14.5218928645081,84485.0965466777,10.4929415642419
9/1/2017 14:05:07:224,27,303.076,472.977,472.711,475.063,457.924,1340.2083,3707.2172,13.936043,1438.5609,435.111,301.441,431.59,425.297,1306.5787,5555.4903,2811.2182,1395.1997,493644.114292335,1628.77995714717,6.9844211233232,6.29299999999995,1.00559982055105,606473.026695804,1393.83519767555,6.46107708539175,886031.420416579,2939.31953654804,9.38258720314886,4824.25090915204,15.9176276219563,44747.9244716664,7.02016010551197,4497.76209002892,10.3370452367992,38321.6718990399,7.06690781286609,4386.12611506148,14.5505293409373,80835.3246134426,10.2637908878486
9/1/2017 14:05:08:092,28,303.082,473.057,472.757,475.162,457.961,1315.0674,3837.1753,16.630212,1439.7783,435.472,302.187,431.594,425.293,1314.1635,5127.5628,2696.8432,1400.3559,473960.856439893,1563.80404128221,6.84369071616663,6.30099999999999,0.986590416139503,615957.585073489,1414.45967840295,6.50870360087927,822529.616469493,2721.92257267683,9.02894676602635,4828.29215959585,15.9306463583976,42962.4553032493,6.87868014514393,4414.30499024008,10.1368285222473,38896.7880259028,7.11973897858881,4411.30442651725,14.5979291846349,74851.798644168,9.87661948801644
9/1/2017 14:05:08:967,29,303.027,473.081,472.821,475.23,458.007,1316.9145,3688.9834,16.201151,1440.227,435.084,301.456,431.59,425.297,1344.6655,5467.7975,2740.8345,1394.5856,481842.292180856,1590.09689625299,6.9009837349322,6.29299999999995,0.993586710042428,593001.013948187,1362.95752992109,6.38911007623125,897465.659739673,2977.10332433149,9.44269936058974,4829.78165283895,15.9384531835082,43684.6623619942,6.93625515370005,4420.43657697802,10.1599612419166,37479.9283660735,6.98886381652631,4512.55809912879,14.9692097656998,81848.6077338687,10.3279196397365
9/1/2017 14:05:09:832,30,303.05,473.026,472.821,475.18,457.989,1321.3918,3453.8847,15.462064,1439.2979,435.015,301.392,431.594,425.308,1302.63,5888.4151,2940.7472,1394.4628,516653.694598198,1704.84637715954,7.14565154855577,6.286,1.02766898414536,557096.716098353,1280.63794604405,6.19316130880631,936290.569429498,3106.55415349279,9.64580933625257,4826.69743582946,15.9270662789291,46837.4755639751,7.18219692355198,4435.29930953273,10.1957387895423,35214.9062103965,6.77439428454315,4373.01810978179,14.5094034008261,85437.3900774159,10.5519126760407
9/1/2017 14:05:10:694,31,303.06,472.927,472.723,475.042,457.93,1335.8746,3612.7798,13.994221,1438.6249,435.014,301.406,431.59,425.301,1305.1582,5560.3676,2818.0599,1394.0944,494867.517827663,1632.90278435842,6.99325514730166,6.28899999999999,1.00623172691555,589112.63831606,1354.23834248107,6.36864090255473,885845.158273757,2939.0428799485,9.38214563568384,4824.46336194356,15.9191690158502,44861.1718448899,7.02903774993491,4483.3760484252,10.3062799092103,37234.3198691408,6.96592693018402,4381.41065896205,14.5365741191683,80828.6957472222,10.2633700403297
9/1/2017 14:05:11:558,32,303.063,473.032,472.769,475.14,457.961,1314.9826,3858.4876,16.469075,1438.6249,435.334,301.943,431.586,425.301,1311.9415,5320.0129,2718.8388,1395.4453,477443.722303256,1575.39429855593,6.86900517510272,6.28500000000003,0.98772526768639,619338.774734183,1422.67494552271,6.52757770660165,851958.246364296,2821.58634697375,9.19275914397519,4824.46336194356,15.9190114330801,43281.2259419019,6.90415202410069,4414.0234902913,10.1393952466182,39122.7308305754,7.14038752769863,4403.92833116145,14.5852969969877,77593.9681743056,10.0559054920199
9/1/2017 14:05:12:423,33,303.053,473.032,472.815,475.005,457.998,1316.2422,3722.5621,16.336644,1439.8745,435.122,301.465,431.59,425.308,1335.7515,5152.7376,2693.9095,1393.1128,473476.902465279,1562.35675761427,6.84052310235799,6.28199999999998,0.983160188865683,598093.272599485,1374.54155983721,6.41620374779346,840146.171856971,2786.87798536139,9.13604408048763,4828.61150269812,15.9332245603842,42922.6650088524,6.87549401309729,4418.20482679453,10.1539449322133,37798.6905701444,7.01852060892593,4482.967408759,14.8706065671272,76624.3335932433,9.99287735249716
9/1/2017 14:05:13:290,34,303.063,473.026,472.812,474.968,458.004,1320.6477,3488.5054,15.534021,1440.0026,435.016,301.393,431.586,425.316,1301.7112,5920.0867,2953.4526,1394.2172,519139.933265658,1712.97694956381,7.16267042303219,6.27000000000004,1.02749459853564,562364.029850746,1292.74332404037,6.22236324848521,940662.5716136,3121.04983066495,9.66828758742331,4829.03674023866,15.9341019531868,47060.6148423047,7.1992850135094,4432.82921387374,10.1900371799514,35547.9997284613,6.80635796341392,4369.96808439344,14.4992354978166,85836.7312307919,10.5765441665641
9/1/2017 14:05:14:161,35,303.086,472.909,472.704,474.826,457.958,1331.1231,3074.9974,14.401465,1438.8813,435.052,301.383,431.586,425.316,1304.7803,5672.4223,2861.5622,1394.4628,502596.331422751,1658.26310493639,7.04735141305803,6.27000000000004,1.01095193318056,499636.466737405,1148.45229245563,5.86483351582805,903435.396395695,2997.63223670776,9.47519996583735,4825.31450093962,15.9206116446804,45557.8204832974,7.08340442267887,4467.6030884418,10.2691243539664,31577.5306887234,6.41499444807642,4380.15619161959,14.5335211064313,82440.2692216416,10.3651812937515
9/1/2017 14:05:15:026,36,303.034,473.011,472.766,474.857,457.958,1317.9522,3869.6171,15.517946,1438.0803,435.309,301.761,431.586,425.316,1311.2638,5241.2433,2716.3941,1396.4269,476833.842288786,1573.53248245671,6.86494504705871,6.27000000000004,0.984785497377491,622527.883226576,1430.0827302596,6.54454999838662,838910.340385878,2780.04891416014,9.12484356078739,4822.65552147067,15.9145690631106,43230.2415070763,6.90008434803706,4423.88129981813,10.1626231017924,39325.4601355507,7.15886393942859,4401.67865527367,14.5866386155722,76452.1219133889,9.98164163846547
9/1/2017 14:05:15:892,37,303.07,473.075,472.84,474.854,458.016,1316.0333,3729.0032,16.381808,1439.7783,435.153,301.487,431.59,425.324,1326.2444,5215.2618,2690.0015,1393.2347,472758.451349562,1559.89854274446,6.83513953835797,6.26599999999996,0.979884332883039,599033.058219956,1376.6033055499,6.42101394201187,844288.420591829,2800.41401649766,9.15820435775109,4828.29215959585,15.9312771293624,42855.1593749005,6.87008524811402,4417.51136760469,10.1516279736201,37855.4531988387,7.02378851925787,4451.40787853524,14.7648418622867,77002.5157474249,10.0175071024283
9/1/2017 14:05:16:754,38,303.037,473.063,472.843,474.878,458.004,1319.3946,3548.7007,15.756781,1439.2979,435.091,301.412,431.579,425.327,1302.4997,5955.8104,2969.0955,1394.2172,521634.147841706,1721.35464593996,7.18016437936171,6.25200000000001,1.02704718018303,571524.996827878,1313.57577340804,6.27229930252202,946912.067311191,3141.58715416503,9.70004535893142,4826.69743582946,15.9277495349725,47291.0094694139,7.21688626511211,4428.66945460715,10.178719979515,36121.2307164088,6.86101662160435,4372.58556917654,14.5070055909404,86400.9747713812,10.6112494236924
9/1/2017 14:05:17:619,39,303.082,472.94,472.729,474.777,457.921,1329.7524,3058.3264,14.463475,1439.3619,435.019,301.396,431.579,425.331,1304.5197,5693.5326,2868.4039,1393.7259,503966.260705198,1662.80498579658,7.05699594510534,6.24799999999999,1.00878339990495,496416.001283345,1141.1363671089,5.84612345076075,906616.479747205,3008.05743854333,9.49166214798245,4826.90988862098,15.9260856422387,45682.4461679314,7.09308630849522,4463.05294717078,10.2594437189428,31376.727574957,6.39456528178106,4379.29111040909,14.5300239897314,82727.1652643179,10.3832012907442
9/1/2017 14:05:18:483,40,303.079,472.992,472.751,474.768,457.976,1345.8865,3891.1191,14.669776,1438.7851,435.254,301.644,431.582,425.331,1308.6443,5371.982,2756.9626,1394.4628,484192.392622905,1597.57816484449,6.91719895080129,6.25099999999998,0.989274476065934,639254.97462635,1468.69408351526,6.6323109809376,858118.613013877,2844.80584070586,9.23050632761183,4824.99515783735,15.9199256888051,43890.6397188148,6.95258847593003,4516.61130004213,10.3769552951659,40377.9689488661,7.25403149385579,4392.98302890799,14.5634689531633,78234.6930739522,10.0973379838899
9/1/2017 14:05:19:347,41,303.066,473.044,472.791,474.823,457.973,1315.583,3792.8457,16.46984,1439.7783,435.165,301.654,431.575,425.324,1323.7943,5142.1824,2673.8697,1394.9541,469923.343344797,1550.56437655427,6.81465870071821,6.25099999999998,0.974609515162235,609080.342810354,1399.65379295291,6.47454899358662,830919.861046793,2754.54613910902,9.08289376233545,4828.29215959585,15.9314873974509,42598.7214279758,6.84949969901903,4416.01656304181,10.1479130055078,38489.4682069144,7.08236259040251,4443.27458815214,14.7297055174211,75742.8324688655,9.93523108446654
9/1/2017 14:05:20:210,42,303.024,473.029,472.831,474.746,457.98,1319.1401,3513.7011,15.810365,1439.426,435.035,301.427,431.575,425.316,1302.3628,5976.927,2958.8311,1393.6031,519877.082820701,1715.63005841353,7.16821515372766,6.25900000000001,1.02648597998887,565779.089653069,1300.53694450577,6.24109158594568,950169.509020006,3152.2375534375,9.71647367063328,4827.12267337,15.9298361627132,47133.6946561404,7.2048726829075,4427.82462280335,10.1780882522173,35762.759887713,6.82688701483088,4372.13111937717,14.5047760133537,86693.9873831661,10.6292272201518
9/1/2017 14:05:21:074,43,303.066,472.949,472.726,474.709,457.946,1326.6066,3262.9724,14.781921,1439.426,435.068,301.382,431.567,425.316,1304.246,5745.5016,2882.0909,1393.7259,506393.558427883,1670.90191056695,7.07415687941034,6.25100000000003,1.01172206991043,528380.412264751,1214.47776500398,6.03106477461352,914699.873121006,3035.0182596207,9.5341035174199,4827.12267337,15.9276285474781,45904.8732952669,7.11033340406376,4452.61022855229,10.2342857405102,33394.1919049983,6.59694208194318,4378.38254276783,14.5276842769901,83468.8332577415,10.429641326039
9/1/2017 14:05:21:938,44,303.099,472.971,472.707,474.755,457.918,1364.1807,3913.8997,13.985418,1439.1376,435.188,301.557,431.582,425.316,1308.7681,5414.2026,2763.808,1395.0769,485513.538962436,1601.83154336516,6.92640097585646,6.26600000000002,0.992967555588203,651737.557080157,1497.60001902662,6.69725950579929,864944.735094919,2868.26283288042,9.26848350882898,4826.16530797818,15.9227358321149,44007.3846746857,6.96182894962631,4577.34026658498,10.5180755594938,41166.69277688,7.32453723410277,4393.3939922766,14.5690333577951,78879.6982852607,10.1388762494832
9/1/2017 14:05:22:811,45,303.053,473.054,472.803,474.786,457.98,1315.4199,3780.9105,16.51998,1441.1881,435.283,302.009,431.579,425.308,1319.3112,5251.8046,2689.0236,1397.1637,473049.335451419,1560.94589214236,6.83743378309493,6.27100000000002,0.980995403619426,607088.43576118,1394.69824404165,6.46307708732716,845759.65443785,2800.44520010281,9.15825534753902,4832.9720962442,15.9476134413591,42883.5089074918,6.87235722083713,4415.47514038091,10.1439181874342,38353.2467860108,7.06981857928456,4428.3926020632,14.663114682222,77007.8131384213,10.0178516738931
9/1/2017 14:05:23:674,46,303.034,473.081,472.828,474.783,458.01,1318.024,3586.7788,15.999825,1440.259,435.087,301.449,431.579,425.312,1302.037,6026.4574,2899.6859,1395.1997,509779.90260352,1682.25315510312,7.09814529111915,6.267,1.01775118714593,577057.470948297,1326.30363800412,6.30261370239243,957803.836257696,3177.3329361109,9.75507406720567,4829.88787923471,15.9384355525608,46216.4568398193,7.13442361515217,4424.11964529362,10.1683563179172,36471.6448719513,6.894215859224,4371.0496018853,14.5001297131034,87384.4140104917,10.671468604771
9/1/2017 14:05:24:537,47,303.044,472.986,472.784,474.774,457.961,1325.4579,3459.0943,14.910907,1439.49,435.061,301.375,431.582,425.308,1303.2751,5795.845,2892.3553,1396.4269,508219.645331736,1677.04902697871,7.08715756601394,6.274,1.01731076707607,559653.849198497,1286.38018392478,6.20703050189599,922027.800309737,3059.40373391866,9.57232874026488,4827.33512616152,15.9294859035702,46073.7329794665,7.12339897265977,4448.79703290187,10.2256856691404,35371.6110117151,6.78945043332502,4375.15956752888,14.517327474173,84140.179854548,10.4715005509356
9/1/2017 14:05:25:404,48,303.07,472.971,472.677,474.752,457.955,1346.624,3907.127,13.864087,1439.3619,435.198,301.527,431.586,425.308,1307.3411,5546.5609,2797.0422,1395.5681,491428.316133805,1621.50102660707,6.9687971458205,6.27800000000002,1.00095873194735,642236.573702557,1475.73420305828,6.64818782079959,885123.468500039,2935.47001926872,9.37644117774991,4826.90988862098,15.9267162326228,44547.6974100709,7.00443644947596,4519.05948650698,10.3839160255952,40571.2786693357,7.27137511579928,4388.65695894054,14.5547727365726,80728.9333690598,10.2570343304433
