Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
8/19/2017 13:06:37:250,11,303.868,56.217,56.374,58.008,54.384,1354.469,3035.3565,7.5701356,1467.8131,307.031,301.599,37.303,34.446,1324.0289,5619.6403,3558.0765,1428.9609,637495.6067296,2097.93596801769,7.92675295627171,2.857,0.518134608792846,501845.380808625,1634.51045923254,6.99669690597903,908232.708906882,3011.39164555215,9.49692109039501,4921.35577709405,16.1957026639661,57625.5490496451,7.96651002460571,4545.1015513433,14.8033962412372,44933.585002915,7.6523132000493,4444.05336041607,14.7349737910805,82805.2525357995,10.3881005557888
8/19/2017 13:06:38:120,12,303.852,56.252,56.419,58.021,54.406,1332.0042,3554.0525,8.8837649,1467.6529,307.131,302.213,37.302,34.447,1330.6754,5344.3686,3478.4063,1429.0837,623153.188467021,2050.84445212479,7.83728373620871,2.855,0.511927807685052,577857.279392207,1881.46842680227,7.50667608328248,868079.873883994,2872.41076288576,9.27518288295221,4920.82398120026,16.1948053038988,56332.112796355,7.87659633291332,4470.52796585764,14.5557692510937,51731.9680962725,8.2108232317316,4466.11691477358,14.7780436803631,78979.312614761,10.1452762403339
8/19/2017 13:06:38:988,13,303.874,56.255,56.444,58.027,54.406,1333.4793,3395.3941,8.73499,1468.9986,306.947,301.651,37.304,34.445,1355.0652,5330.5681,3463.7413,1431.4162,621094.931719216,2043.92258541111,7.82404663165377,2.859,0.51177919148995,552672.20492204,1800.54603863872,7.34346998461501,881708.12645825,2922.94116862948,9.35641003315271,4925.29113309958,16.208333497106,56141.4741380994,7.86325708245836,4475.42467074484,14.5804476692877,49506.3659916581,8.03225940965484,4547.08068187937,15.0739784780404,80352.8688151288,10.2331159559815
8/19/2017 13:06:39:855,14,303.865,56.243,56.431,58.031,54.428,1338.185,3390.3264,8.3774481,1468.4859,306.966,301.593,37.304,34.449,1320.5297,5921.7064,3695.4251,1428.5925,662407.651947944,2179.94060503165,8.08018937314969,2.855,0.527794293367974,553794.737352931,1804.09145427484,7.35069636172315,954522.565753802,3164.93607528624,9.73602499559106,4923.58918706497,16.203212568295,59877.7584255129,8.12069754850487,4491.04559419931,14.6304333189972,49601.944324836,8.04000931986832,4432.43750403937,14.6967519273967,87029.8499476777,10.6497967469015
8/19/2017 13:06:40:717,15,303.858,56.211,56.381,58.018,54.374,1349.2477,3118.8062,7.7923787,1468.0053,306.979,301.586,37.304,34.45,1323.8856,5659.4284,3621.6186,1428.4697,648965.322618646,2135.75197170602,7.99787508588608,2.854,0.522234578192824,513654.657971666,1673.25666567311,7.07913982969007,914564.171409501,3032.51534026613,9.53017141354689,4921.9937993836,16.1983354046416,58664.1927904887,8.03798364919901,4527.7690550871,14.7494423237,46000.652165698,7.74264230795013,4443.57766533755,14.7340316372031,83386.1970940859,10.4244772490031
8/19/2017 13:06:41:582,16,303.861,56.246,56.393,58.002,54.355,1332.6112,3558.3623,8.4440635,1467.1082,307.115,302.0,37.307,34.45,1329.0659,5358.1752,3462.7634,1431.5391,620120.542771207,2040.80333695738,7.81807417852098,2.857,0.5110307875555,578821.665840358,1884.70659472953,7.51313312167711,869269.778150968,2878.37674884427,9.28481014594596,4919.01580876987,16.1883749766172,56056.5123745058,7.85730489515407,4472.54294780228,14.5630885752968,51820.7453578968,8.21786551105972,4460.77405902417,14.7707750298814,79144.4004498896,10.1558738723116
8/19/2017 13:06:42:449,17,303.9,56.265,56.472,58.031,54.4,1332.7614,3414.4331,8.7231984,1469.1908,306.976,301.686,37.303,34.451,1343.4275,5313.516,3432.4593,1428.3469,615566.181187622,2025.55505491156,7.78881224196137,2.852,0.508227071029495,555471.996506112,1809.49649648869,7.3616994376028,871339.459991526,2888.23299719419,9.30069326264331,4925.92915538914,16.2090462500465,55636.8915451023,7.8278410372222,4473.04154794739,14.5713070336033,49752.7530457978,8.05222238247393,4508.4484654427,14.9441752863663,79406.1144909118,10.1726516929315
8/19/2017 13:06:43:323,18,303.871,56.268,56.425,58.043,54.435,1335.2415,3335.3407,8.4797452,1468.8384,306.982,301.628,37.304,34.45,1319.8912,5969.6172,3724.2624,1427.61,667737.006300743,2197.43577472264,8.11254846258521,2.854,0.52972236737024,543614.685497797,1770.83570208611,7.28263163803738,961780.066515761,3188.62992333524,9.77240073183423,4924.7593372058,16.2067434444412,60358.1652365789,8.15320915813555,4481.27442557653,14.5978409990701,48688.773216327,7.96565729511693,4430.31795548641,14.6880195322928,87681.8540339109,10.6896150068902
8/19/2017 13:06:44:196,19,303.848,56.23,56.381,58.024,54.412,1345.5014,3154.6584,7.9367893,1468.1655,307.002,301.58,37.305,34.449,1322.3086,5746.3145,3620.1517,1427.7328,648773.257165171,2135.19015154015,7.99682307631137,2.856,0.522531804105322,518116.768658147,1687.66577630812,7.1095552021772,927498.828032181,3075.46530947736,9.59742275102936,4922.52559527739,16.2006187148752,58648.6973817071,8.03692201294114,4515.33293176061,14.7078290426792,46398.176435252,7.77602517435385,4438.34269577134,14.7169662967416,84568.3168269778,10.4981082187262
8/19/2017 13:06:45:062,20,303.839,56.277,56.415,58.056,54.438,1376.8947,3597.1508,7.7814293,1467.4606,307.079,301.777,37.307,34.452,1326.8504,5489.7207,3514.089,1429.2066,629463.223756901,2071.69989289361,7.87703237908462,2.855,0.514524170952075,604575.478699388,1968.79460562066,7.67890711341476,889126.111492295,2946.30177744591,9.39372458110639,4920.18562695322,16.1933972497053,56905.0391478197,7.91654950718603,4619.54534145164,15.0435078317034,54113.7662316181,8.39771405149681,4453.41954090501,14.7573192818041,81013.5611378293,10.2751001460049
8/19/2017 13:06:45:931,21,303.842,56.347,56.485,58.094,54.507,1332.324,3482.2064,8.860373,1469.2229,307.027,302.09,37.309,34.452,1339.7329,5257.4886,3441.7457,1429.2066,617245.059960714,2031.46720980218,7.80017088455048,2.857,0.50986053332042,566311.676245558,1844.50122056222,7.4325644253082,859780.750732154,2846.10795038616,9.23261855552778,4926.03571374239,16.2124910767517,55799.2714496985,7.83925574750685,4471.5895659003,14.5641574385976,50715.4022432921,8.1297490341019,4496.18396413686,14.883590864103,78250.3092950855,10.0983456851332
8/19/2017 13:06:46:807,22,303.861,56.398,56.539,58.179,54.618,1335.372,3339.6979,8.5331908,1468.7742,306.992,301.631,37.309,34.45,1320.1388,5976.1141,3671.9626,1428.1012,658331.202945346,2166.55379579922,8.05534132738245,2.85899999999999,0.526908422941233,544378.048861661,1773.2646090506,7.28762441440499,963007.416296005,3192.66725335262,9.77858550816808,4924.5462204993,16.2065754423875,59509.9388985252,8.09571705120368,4481.70763009675,14.5987766133865,48755.503598296,7.97111409053561,4431.13988222362,14.690598387512,87792.6921610475,10.6963692134854
8/19/2017 13:06:47:671,23,303.839,56.439,56.621,58.274,54.694,1342.1467,3472.5923,8.1399285,1468.3257,306.973,301.586,37.313,34.454,1322.7257,5820.2068,3688.0944,1426.6284,661021.498615072,2175.56501507401,8.0720759973278,2.859,0.528003055457845,568911.799437863,1853.2958906414,7.45026276517737,939721.93278071,3115.93354061763,9.66035979789791,4923.05739117118,16.2028488481438,59757.6361008858,8.11254788812517,4504.19675395228,14.6729411184445,50953.1423462639,8.14878178852978,4439.72729044862,14.7212645495766,85680.8040360448,10.5669333596751
8/19/2017 13:06:48:539,24,303.836,56.543,56.729,58.392,54.808,1364.5724,3597.1508,7.494944,1467.717,307.008,301.728,37.319,34.451,1325.5732,5518.1407,3521.4197,1428.1012,630886.551145897,2076.40487350379,7.88597196207655,2.868,0.517453601428363,599164.926664307,1951.62642883673,7.64535320819539,892868.785404081,2959.18438263629,9.41423905287232,4921.03676594927,16.1963584497863,57034.1757133389,7.9255270660486,4578.64054406061,14.9137499480815,53647.0075567414,8.36141834367956,4449.17977988411,14.7456642402565,81368.6499926939,10.297593813944
8/19/2017 13:06:49:405,25,303.891,56.749,56.928,58.597,54.992,1332.0565,3525.6834,8.8204038,1469.0306,307.234,302.393,37.325,34.454,1333.6859,5313.516,3431.4813,1429.4522,615323.687846536,2024.81708193575,7.78739325891088,2.871,0.511519668734056,573267.22438612,1865.89773392958,7.47554960249453,865021.113461137,2860.5857723596,9.25607139927635,4925.39735949535,16.2077763391984,55616.6814225418,7.82641917493206,4470.70157962322,14.5514545252909,51303.8216656729,8.17677524657011,4476.11049491249,14.8022953405419,78652.2331286948,10.1242469712886
8/19/2017 13:06:50:276,26,303.884,56.952,57.144,58.771,55.198,1333.551,3339.2241,8.6831908,1468.9025,307.004,301.643,37.333,34.452,1356.3163,5852.6852,3548.7901,1429.0837,636303.685015802,2093.90321641087,7.91913070208217,2.881,0.521984740830194,543558.574475506,1770.52603378297,7.28199484864462,968963.240936318,3212.28485639089,9.8085821556438,4924.97212195481,16.2067503453779,57514.3551788486,7.95882025127374,4475.66268426285,14.5785158638417,48680.9315147724,7.96501580408768,4551.23380199622,15.0881465904935,88306.1722456116,10.7276039604472
8/19/2017 13:06:51:141,27,303.887,57.12,57.321,58.996,55.312,1340.5085,3458.8576,8.3045153,1468.4218,306.962,301.604,37.345,34.453,1320.8034,5844.5687,3678.319,1427.8556,659312.590495865,2169.59787847412,8.06099835694988,2.892,0.533364565433833,565969.998417782,1843.77870361081,7.43110856295257,942283.966883899,3124.24227425332,9.67323104804561,4923.37640231595,16.2013393212475,59593.694250792,8.10141207656793,4498.75862640417,14.6557509607188,50692.1555941896,8.12788558555691,4433.34607168063,14.6992283646126,85910.6500139672,10.5810972117594
8/19/2017 13:06:52:009,28,303.91,57.316,57.492,59.142,55.438,1354.8345,3152.4322,7.6356408,1467.9093,307.03,301.669,37.359,34.45,1323.7943,5601.7753,3573.7195,1427.1197,640340.306182071,2107.0063709061,7.94387008903617,2.909,0.528704361158373,521342.532777175,1698.01821573519,7.13132749700402,905184.995750318,3000.59003659746,9.47987346032811,4921.67512019631,16.1945152189672,57874.6548310697,7.98371041305989,4546.31485595741,14.8073962021868,46679.3125859314,7.7995478686339,4443.27458815214,14.7289731067897,82508.3977439787,10.3694632948832
8/19/2017 13:06:52:879,29,303.913,57.541,57.723,59.357,55.622,1331.7562,3547.422,8.9223943,1467.8131,307.172,302.274,37.374,34.45,1332.4152,5330.5681,3438.8157,1429.4522,616127.815437013,2027.31642093959,7.79219797273694,2.924,0.521283987250959,576671.831167764,1877.35806378109,7.49847184403914,866970.319698635,2868.16040975616,9.26831802268488,4921.35577709405,16.1933045874775,55685.7900502996,7.8312801731011,4469.70471129048,14.5511463000875,51619.056510149,8.20185775508155,4471.89231112823,14.7941679109954,78861.3195323958,10.1376950155256
8/19/2017 13:06:53:748,30,303.894,57.766,57.932,59.604,55.78,1334.1058,3401.5512,8.7565444,1468.9025,306.982,301.672,37.387,34.452,1356.2447,5394.7181,3494.5345,1428.4697,626575.570013243,2061.82277377389,7.85823251754391,2.935,0.527679252691684,553934.532456889,1804.4528097963,7.351432488962,893095.631655549,2960.48566540995,9.41630875165399,4924.97212195481,16.2062170426359,56633.1845699793,7.89761685375418,4477.50438439939,14.5855600145917,49613.5291703065,8.04094816237706,4550.9961204357,15.0859082726793,81384.2224135626,10.2985791491632
8/19/2017 13:06:54:612,31,303.887,57.94,58.116,59.766,55.91,1338.3808,3343.3446,8.418451,1468.3897,306.966,301.662,37.402,34.453,1322.3477,5948.5069,3735.5047,1426.1372,669548.08482603,2203.27978763827,8.12332883649478,2.949,0.548082385687534,546200.376326017,1779.35138199676,7.30012117180365,960162.608590341,3182.90871435693,9.76362971578281,4923.2698439627,16.2009886700079,60518.8693214614,8.16405593445996,4491.69556695838,14.6325507286096,48921.6594627231,7.98468508010274,4438.47249114866,14.7133960894931,87522.7381607827,10.6799114040573
8/19/2017 13:06:55:475,32,303.897,58.07,58.239,59.892,56.005,1352.4458,3414.3383,7.6939103,1467.9412,307.014,301.646,37.418,34.454,1323.9963,5665.1125,3604.0236,1427.3644,645784.238999237,2125.01024689035,7.97773715113598,2.964,0.54099712950441,563660.46520801,1835.94385014367,7.41530307899807,915559.272887508,3035.21105165495,9.53440632779291,4921.78101463458,16.1955564373277,58369.1676152611,8.0177464617067,4538.38538747118,14.7823401782042,50471.9102340713,8.11020950013895,4443.94514227539,14.7323191498491,83460.2453697997,10.4291047731038
8/19/2017 13:06:56:344,33,303.916,58.266,58.448,60.076,56.125,1332.5133,3535.4398,8.6087267,1467.0761,307.117,302.044,37.434,34.453,1328.9942,5379.2856,3470.0978,1427.4872,621420.409079753,2044.71106845231,7.82555562550608,2.98099999999999,0.533720884611897,575050.724027685,1872.41580253677,7.48859524405682,872647.489788875,2889.14029011957,9.30215398111872,4918.90925041662,16.1850947314937,56163.8616205477,7.864824737979,4472.21796142274,14.5619355536253,51482.8465213219,8.19102926469268,4460.53604550617,14.7678353005064,79440.403775186,10.1748478418038
8/19/2017 13:06:57:210,34,303.878,58.465,58.629,60.272,56.271,1332.8005,3444.1758,8.7597221,1468.9986,306.998,301.657,37.45,34.453,1346.7963,5259.9211,3426.1065,1427.9784,614346.511005387,2021.68801626109,7.78137378029422,2.997,0.533556062005896,560327.081805845,1825.18153800952,7.39353686161965,864713.620392101,2866.5458464153,9.26570896480216,4925.29113309958,16.208120143938,55530.7457779268,7.82037037478919,4473.17134332471,14.5706856179021,50184.0027945865,8.08704484233475,4519.63144925667,14.9826838072933,78807.7346926103,10.1342502400896
8/19/2017 13:06:58:081,35,303.884,58.608,58.784,60.399,56.376,1336.2466,3339.603,8.4055873,1468.7102,306.953,301.615,37.471,34.454,1319.6892,5937.9517,3707.1563,1427.4872,664611.977025722,2187.05814398166,8.09336959359062,3.017,0.558652468245119,544719.109455192,1774.60102835024,7.29037005302812,956531.94518798,3171.3672900485,9.74591187639941,4924.33376770777,16.2046496943168,60073.1692035796,8.13393768381756,4484.61093027595,14.6100899169448,48791.9001168985,7.97408879755821,4429.64740136315,14.6864293929783,87207.3083809654,10.6606489650095
8/19/2017 13:06:58:947,36,303.92,58.697,58.885,60.538,56.439,1346.5979,3297.7826,7.9362533,1468.2295,306.989,301.586,37.488,34.451,1321.8916,5704.0877,3615.7549,1426.6284,648013.546362427,2132.18460898403,7.99119283865051,3.037,0.555256231401808,542064.680268666,1765.7462653993,7.27215885333613,920392.757252844,3051.84178726083,9.56049142981649,4922.73804806891,16.1974797580578,58566.1168028481,8.03126180652904,4518.97284560294,14.7203086938064,48544.3778770635,7.95383672784198,4436.95843305155,14.7120835617421,83919.0148859053,10.4577291698275
8/19/2017 13:06:59:815,37,303.903,58.83,59.012,60.642,56.543,1362.9407,3577.9699,7.9045917,1467.4606,307.105,301.86,37.505,34.453,1327.4824,5440.1902,3492.5824,1426.8741,625610.841598096,2058.58725184712,7.8520643185772,3.052,0.548283802370509,595257.394062367,1938.2862345529,7.61917878747856,881523.736852908,2920.30655553206,9.352192350307,4920.18562695322,16.1899870253114,56544.863740831,7.89145618807892,4573.22399374915,14.8914019431437,53280.9879213697,8.3328456285358,4455.51751222133,14.760211728024,80298.3591927213,10.2296444065054
8/19/2017 13:07:00:682,38,303.855,59.026,59.177,60.765,56.67,1332.918,3469.9871,8.8505338,1469.2229,307.008,301.811,37.513,34.453,1340.3323,5324.0712,3446.1463,1429.0837,618034.266615599,2033.9776097665,7.80498895467277,3.06,0.546425247419511,564576.0469109,1838.96200395723,7.42139567677596,871058.842415687,2886.10700874284,9.29726957651521,4926.03571374239,16.2117974485935,55868.22579382,7.84409795987079,4473.56139337166,14.5714815033213,50562.8528444134,8.1175128860611,4498.1737173125,14.9039422596012,79349.6497508058,10.1690342241408
8/19/2017 13:07:01:549,39,303.894,59.121,59.246,60.882,56.762,1335.2937,3328.5205,8.5624786,1468.7102,306.988,301.64,37.535,34.454,1319.8456,5992.3533,3705.6895,1427.3644,664349.011893148,2186.12085757912,8.09163515909245,3.081,0.570380972599823,542524.295293952,1767.24919310837,7.27525307037112,965409.782445241,3200.53634281011,9.79062891918649,4924.33376770777,16.2041164606994,60047.4242251908,8.13219455545036,4481.44770738461,14.5981201460142,48590.1421674713,7.95758500891259,4430.16658287244,14.686933373798,88009.2936693589,10.7095560880386
8/19/2017 13:07:02:415,40,303.894,59.219,59.329,60.951,56.778,1343.9481,3494.5676,8.0124403,1468.0374,306.994,301.62,37.551,34.453,1322.6866,5800.7223,3658.2792,1428.1012,655548.945494074,2157.1631736529,8.03786499867999,3.098,0.569716974618269,573280.406970283,1867.39938555894,7.47855711286732,936548.309044479,3105.06037081254,9.64348996972385,4922.10035773685,16.196767154787,59252.2963896006,8.07817323113249,4510.17663611877,14.6914162365348,51340.1471783085,8.17966950458534,4439.59749507129,14.7191747731294,85381.8453440892,10.5484821026947
8/19/2017 13:07:03:286,41,303.913,59.27,59.449,61.071,56.828,1370.7531,3577.6858,7.5311613,1467.6849,307.081,301.756,37.564,34.455,1326.7982,5503.5273,3545.8563,1427.61,635250.642371434,2090.23846420336,7.91219763061724,3.109,0.562801034258083,598621.883997046,1949.39408168218,7.64097942909476,891327.188622979,2953.80104661706,9.40567198238306,4920.93020759602,16.1919042870691,57414.1658253008,7.95188514249126,4599.15784044479,14.9770185730957,53583.0666753006,8.35643394767879,4453.24625909692,14.757772037994,81219.8012982766,10.2881707436224
8/19/2017 13:07:04:156,42,303.926,59.387,59.553,61.14,56.939,1333.4532,3488.4105,8.9220498,1469.1908,307.153,302.412,37.576,34.454,1338.4035,5319.2,3436.3709,1429.8197,616267.67491672,2027.68988147352,7.79291565656227,3.122,0.556634234230856,567801.477674278,1848.59492720005,7.44080781228259,869009.529791718,2873.59473100181,9.27709423727018,4925.92915538914,16.2076596125015,55695.5298495055,7.83196501353691,4475.3380298408,14.5703868425208,50827.4904505115,8.13872802285536,4491.77092130788,14.8531504084093,79006.8776524108,10.1470465173566
8/19/2017 13:07:05:020,43,303.884,59.507,59.639,61.216,56.996,1336.5794,3346.2335,8.7013378,1468.8384,307.014,301.639,37.588,34.454,1339.3875,5986.6693,3596.693,1427.61,644864.609003608,2122.07490030277,7.97222529161389,3.134,0.571630764028379,545936.538109808,1778.21382122577,7.29778727102335,978774.543852316,3244.85409331126,9.85818117724098,4924.7593372058,16.2060501283575,58288.1870543126,8.01218267700716,4485.71568479189,14.6107854521028,48891.099741139,7.9821908078954,4495.0373829776,14.9020431143771,89213.6040201178,10.7825813651026
8/19/2017 13:07:05:890,44,303.894,59.542,59.702,61.297,57.056,1340.3388,3390.5635,8.1352579,1468.2616,306.981,301.6,37.601,34.453,1319.7348,5818.5811,3629.9272,1427.7328,650567.72104048,2140.77185150243,8.0072686878939,3.148,0.576708249376901,554724.857923323,1807.03319724453,7.3566869259853,937335.177601337,3107.87525729886,9.64786012311964,4922.84460642216,16.1992161951936,58801.9754856138,8.04741738957773,4498.19529454914,14.653008800379,49681.9568037438,8.04649134257951,4429.79877397711,14.6876617174307,85461.3508722361,10.5533922067839
8/19/2017 13:07:06:753,45,303.907,59.608,59.778,61.354,57.085,1358.0914,3197.1408,7.4621721,1467.8451,307.046,301.698,37.614,34.457,1324.5241,5561.1743,3547.8122,1428.4697,635670.424444784,2091.66101618187,7.91488957179981,3.157,0.571684582626197,530007.380471062,1726.14976411047,7.1901581922783,899119.729037379,2980.1978436628,9.44760564418247,4921.46200348981,16.1939738258408,57453.1779057988,7.95458627817194,4557.1263793437,14.8418360094048,47451.4394525772,7.86378982482321,4445.69721389051,14.7355872889131,81947.1693265103,10.3341361776397
8/19/2017 13:07:07:629,46,303.913,59.7,59.889,61.477,57.18,1331.5931,3535.2979,8.837517,1468.582,307.249,302.346,37.627,34.457,1332.6629,5399.5892,3467.653,1427.7328,621620.013552185,2045.38803391821,7.82685096561004,3.17,0.567653558677749,574630.543979163,1870.24382171842,7.48425064154649,878359.257746978,2905.14595115192,9.32788507607801,4923.90819820974,16.201703113094,56181.8844052298,7.86608653399069,4469.16328862957,14.5457374592906,51423.5150937813,8.18630802653839,4472.71456982293,14.7933644560303,79878.090948445,10.2028391590245
8/19/2017 13:07:08:497,47,303.887,59.814,59.959,61.527,57.259,1333.7599,3402.0246,8.6731219,1469.0627,307.016,301.735,37.634,34.457,1366.3772,5630.1954,3517.019,1427.8556,630675.851119965,2075.36304981774,7.88399334429898,3.177,0.573060536591835,553867.983275181,1804.03621724985,7.35058383036959,939042.459475492,3112.14297140037,9.65448204001023,4925.5039178486,16.2083403299536,57005.040898913,7.92350250574093,4476.35614345269,14.5802047562755,49602.2152538864,8.04003127736561,4584.63171278166,15.1942323985671,85546.4973569437,10.5586481530801
8/19/2017 13:07:09:364,48,303.91,59.83,60.0,61.584,57.284,1339.0204,3411.3072,8.2692934,1468.3257,307.01,301.586,37.646,34.456,1320.634,5885.1697,3686.6276,1427.61,660758.602325279,2174.19170914178,8.0695278823042,3.19,0.588946503657368,557569.719284505,1816.12885340707,7.37517853526379,948708.124682059,3145.72998972784,9.70643901464326,4923.05739117118,16.1990635094968,59719.9146282638,8.10998699732579,4493.8187670437,14.6373693594466,49932.5634849396,8.06675994803416,4432.78373569806,14.6982410844603,86501.6430735612,10.6174293626045
