Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
6/26/2017 17:13:24:377,11,304.325,476.862,478.066,485.086,463.122,1321.803,679.20294,3.4292841,1441.9891,405.547,302.006,420.896,410.893,1295.4101,5286.7155,738.78119,1419.9984,130037.605075846,427.298464062584,3.57737835324825,10.003,0.818713933957702,109586.598222941,270.219230380056,2.84483665587444,835957.838054783,2768.01731771814,9.1050767363755,4835.63107571314,15.8896938329521,11739.006918644,3.59564037229214,4436.66431871828,10.9399510259434,7430.4469002768,3.11182144489521,4349.0511111952,14.400545390473,76131.5865242674,9.96069499956155
6/26/2017 17:13:25:251,12,304.364,476.915,478.069,485.148,463.138,1328.7734,400.05804,3.0969718,1441.7968,405.553,302.035,420.93,410.92,1296.6938,5299.7093,718.25244,1420.8581,126407.348803794,415.316360685871,3.52686412716286,10.01,0.807718154897244,64888.1039263231,159.9990726892,2.18906139299468,838842.909828128,2777.30365629191,9.12033712285227,4834.9927214661,15.885560452176,11409.8425555429,3.54487066575506,4459.8030833754,10.9968440213126,4399.37586535205,2.39443325684502,4353.31244945274,14.4132714733483,76386.1488707285,9.97733396603632
6/26/2017 17:13:26:116,13,304.316,477.124,478.282,485.277,463.205,1347.975,722.39612,3.2128985,1441.3804,405.623,302.144,420.972,410.946,1300.1017,5119.4464,708.47702,1420.3669,124650.933656247,409.610186964362,3.5025519328658,10.026,0.803432363747836,118863.468176695,293.039270891184,2.96252566499479,812440.345122164,2688.91768534925,8.9740392080126,4833.61045049123,15.8835238715389,11253.1116596068,3.52043948128447,4523.54423215311,11.1520900741652,8056.22659946745,3.24020910848235,4364.62522864403,14.4455134923879,73953.0320447564,9.81714474228872
6/26/2017 17:13:26:983,14,304.3,477.137,478.297,485.299,463.221,1311.5299,854.39041,3.5881281,1440.8357,405.79,302.49,421.01,410.992,1304.3372,4935.9319,676.21703,1419.9984,118930.082454636,390.831687330383,3.42132312387891,10.018,0.784173493643776,136780.981723552,337.07331803039,3.1773232223102,785869.068221674,2598.00015941576,8.82101977266107,4831.80227806085,15.8784169505779,10737.2559514214,3.43880240429153,4402.56199414594,10.8493604922397,9269.58955920246,3.47566134849876,4378.68528799575,14.4754712155633,71449.9401404309,9.64957390201303
6/26/2017 17:13:27:850,15,304.348,477.266,478.414,485.425,463.399,1310.1137,697.38965,3.9034804,1442.5658,405.942,302.92,421.048,411.033,1309.3611,4806.006,647.86869,1421.2266,114081.120799326,374.837754147641,3.35058679402505,10.015,0.767730623733898,111525.875516547,274.733522317343,2.86850120052985,768130.302762205,2535.75301321209,8.71470486999177,4837.54547453929,15.894783190753,10297.7323636272,3.36768427474035,4397.86081221845,10.8337171621031,7555.32221987806,3.13786097049683,4395.36250017309,14.5099778825204,69735.0407632605,9.53306889060856
6/26/2017 17:13:28:716,16,304.316,477.361,478.485,485.471,463.51,1312.2479,816.73866,3.8260686,1442.5978,405.52,302.106,421.098,411.075,1324.7391,4704.5066,682.56974,1419.0169,120194.183627352,394.965048263491,3.4393671702003,10.023,0.788702668344329,130824.822788369,322.610038440443,3.1084089255417,760738.844235373,2518.11895240536,8.68435022987155,4837.65170093505,15.8968036545402,10850.6771373105,3.45691729514449,4404.94544890088,10.862461651462,8871.79237351648,3.40026595122946,4446.41092248704,14.7180490373811,69241.1588354829,9.49925105500374
6/26/2017 17:13:29:579,17,304.313,477.309,478.445,485.44,463.433,1314.8194,711.69256,3.7388938,1442.4697,405.572,302.045,421.136,411.117,1350.6734,5298.8964,688.43723,1421.2266,121216.629284386,398.32879070032,3.4539819030371,10.019,0.791737968983092,114221.980103294,281.631819019296,2.90429059850297,873628.776951057,2892.37953599979,9.30736721409276,4837.22646339451,15.8955630005768,10943.0973614075,3.47160815913517,4413.48173567291,10.8821164569371,7744.72131945573,3.17694794901142,4532.50177297584,15.0060480159441,79515.4938099134,10.1796555289468
6/26/2017 17:13:30:453,18,304.274,477.21,478.377,485.379,463.366,1315.4264,779.18174,3.3199811,1442.1493,405.465,301.97,421.159,411.147,1293.0317,5319.2,725.09411,1420.1212,127642.633614422,419.498983200741,3.54457904055053,10.012,0.811937395773981,125111.282360688,308.562471139772,3.03998024112314,839550.157798292,2780.2435930665,9.1251630485953,4836.16287160693,15.8941048910092,11524.721840193,3.56267162507441,4415.49671761755,10.8899577463346,8485.25622531545,3.32536776393128,4341.1558343301,14.3761162841676,76469.4377387445,9.98277195750305
6/26/2017 17:13:31:321,19,304.293,477.327,478.519,485.514,463.507,1324.1003,630.3261,3.4761451,1441.8609,405.457,301.995,421.201,411.192,1296.798,5423.9449,746.60078,1418.6484,131402.297796882,431.828197812246,3.59629001960332,10.009,0.823535709259271,101877.277302732,251.265306315423,2.74325053417065,858576.024066882,2843.0140368777,9.22759894787536,4835.20550621512,15.8899662700592,11863.4612113999,3.61465020310145,4444.29037806162,10.9611879387003,6909.12284476802,3.00067292161777,4353.65834915395,14.416325929747,78193.357503389,10.094670149737
6/26/2017 17:13:32:193,20,304.322,477.266,478.414,485.474,463.446,1333.9361,396.83763,3.4139701,1441.5726,405.489,302.03,421.242,411.23,1299.5544,5250.9918,749.04556,1419.9984,131806.220995718,433.114336116739,3.60164155468508,10.012,0.825008394781956,64615.8450830762,159.352892638459,2.18463649582272,832965.395479952,2757.88959864898,9.08840448472347,4834.24847278079,15.8853072494949,11898.81886447,3.62003271583789,4476.94105254436,11.0408446407778,4381.42262044447,2.38954258660302,4362.808425319,14.4449505854352,75850.3170755255,9.94227799430269
6/26/2017 17:13:33:057,21,304.313,477.164,478.334,485.394,463.295,1358.4438,919.70081,3.216459,1441.3804,405.625,302.137,421.284,411.276,1298.1534,5011.4499,656.66619,1420.8581,115535.227499673,379.659191357823,3.37206679022716,10.008,0.77211235706482,152503.355831444,375.971293267043,3.35564918984303,794109.814644218,2628.31038450841,8.87232688739942,4833.61045049123,15.8836804556205,10430.2759279698,3.38928795043758,4558.29619752704,11.2377101942115,10335.3311681616,3.67002819221595,4358.15770092949,14.4244422263062,72287.3695525782,9.70595811213996
6/26/2017 17:13:33:922,22,304.296,477.506,478.642,485.646,463.708,1305.2187,618.67538,3.4092995,1440.8036,405.755,302.53,421.33,411.302,1300.8641,4894.5179,648.35765,1422.0853,114027.756559673,374.72643925544,3.35008924822311,10.028,0.768613026474445,98568.3023089723,242.925662798911,2.69734133080596,777200.381666411,2569.00268292867,8.77165390489485,4831.6957197076,15.878275493952,10294.8013853113,3.36720497931454,4381.61149324154,10.7986629696283,6680.86691622674,2.95069018602358,4367.15607252309,14.4354479639146,70654.5584538987,9.59571399754627
6/26/2017 17:13:34:791,23,304.296,477.817,478.965,485.932,463.898,1311.5235,883.09103,4.2329216,1442.758,405.746,303.015,421.372,411.317,1317.5128,4842.5489,743.17808,1419.3844,130881.281379868,430.111737846927,3.58913551441088,10.055,0.825674685070947,141375.028546574,348.432340790974,3.23041589227061,778789.367376287,2570.13470414431,8.77358628993138,4838.18349682884,15.8995961065175,11816.2313072171,3.60744784315333,4402.54074886679,10.8504846600257,9581.9656744213,3.53373930653671,4422.4226786213,14.5947318734099,70675.7027793761,9.59714971328002
6/26/2017 17:13:35:658,24,304.277,477.38,478.531,485.526,463.409,1319.8645,785.62255,4.2492309,1442.5338,405.585,302.1,421.418,411.367,1329.0528,4931.8674,722.64933,1421.595,127246.181252292,418.191914775983,3.53905266024339,10.051,0.813829327413582,126571.067821045,312.070386777236,3.05721152762663,800100.941909762,2648.46389245204,8.90627779552409,4837.43924814352,15.8981429688853,11488.7823647092,3.55711224889854,4430.22932283744,10.9230600807166,8581.40231441578,3.34415449854964,4460.73057259341,14.7657417166283,72822.6802090591,9.74182965747441
6/26/2017 17:13:36:526,25,304.267,477.069,478.279,485.237,463.261,1316.7252,850.22285,3.8619798,1442.2455,405.567,302.043,421.459,411.42,1334.937,5164.9185,694.78995,1421.2266,122316.170566717,402.002749449387,3.46987412655745,10.039,0.796968604170596,136652.970110114,336.94302078353,3.17670905847418,841618.743183905,2786.42028844868,9.13529383040625,4836.4822147092,15.8955201014543,11044.0476165134,3.48758422035607,4419.80818145558,10.897849631394,9265.60077247528,3.47491346405886,4480.26361502934,14.8331979719091,76612.2586192758,9.99208994931623
6/26/2017 17:13:37:388,26,304.342,477.161,478.343,485.32,463.436,1319.61,892.94226,3.5814283,1442.1172,405.496,302.03,421.49,411.461,1295.8858,5556.3032,757.35411,1419.7528,133318.5859699,438.055168100033,3.62212649536803,10.029,0.83110956920579,143833.527167491,354.710101129212,3.25938743446785,878908.820656826,2910.00503478736,9.33568262531154,4836.05631325368,15.8902034988719,12034.510928607,3.64061531433229,4429.38449103364,10.9233740678913,9753.94232700822,3.56530996969133,4350.63023295972,14.4046294505835,80036.4887110911,10.2129502325812
6/26/2017 17:13:38:255,27,304.345,477.198,478.439,485.483,463.492,1326.0126,501.03104,3.4963594,1441.957,405.457,302.033,421.528,411.492,1297.6125,5285.9088,754.42036,1420.6125,132787.399435169,436.305506695261,3.61488558565822,10.036,0.830027051966058,81096.7478634767,200.013189717964,2.4475328348564,837251.321580908,2772.05246307823,9.11171089431405,4835.52451735989,15.8882995198209,11986.4566435311,3.63333948237203,4450.63840108093,10.9768444029353,5499.73976712085,2.67718431601367,4356.36214288361,14.4234641343284,76241.1159941308,9.96785758198376
6/26/2017 17:13:39:120,28,304.342,477.241,478.42,485.474,463.446,1341.6311,663.1476,3.4715892,1441.4764,405.533,302.083,421.566,411.529,1301.9458,5228.2557,762.73264,1420.4897,134205.719180007,440.97009016175,3.63415775442174,10.037,0.834535350758895,108601.162638007,267.798582699823,2.83206584227627,830884.925953555,2750.51865200476,9.07625117640536,4833.92912967853,15.8832140476126,12114.6457822207,3.65271618534778,4502.48518115054,11.1026357439482,7362.68624727346,3.09760009431644,4370.74685665738,14.4686952150812,75646.038229811,9.92888077687873
6/26/2017 17:13:39:984,29,304.361,477.207,478.387,485.376,463.375,1371.4384,791.58996,3.4032887,1441.124,405.674,302.241,421.604,411.582,1303.868,5132.434,740.73702,1419.1397,130303.642562997,428.122008282918,3.58082408420859,10.022,0.821059107058979,132515.823016646,326.655942990296,3.12783972312779,816860.98854442,2702.68093522858,8.9969767450489,4832.75931149518,15.8783790022216,11761.7031445362,3.5991146039604,4601.43274510156,11.3426858637762,8978.75624919919,3.42070240323809,4377.12774346788,14.4822434529659,74329.1586942798,9.84207818003761
6/26/2017 17:13:40:860,30,304.319,477.217,478.393,485.403,463.403,1312.9071,949.1593,4.24345,1440.8677,405.916,302.784,421.627,411.62,1310.5406,4948.9257,723.62724,1419.7528,127271.208591252,418.216439299722,3.53915643115031,10.007,0.810290406402798,152112.274317086,374.738306243375,3.35014229379153,791685.277784133,2614.68663398374,8.8493023213045,4831.90850445662,15.8777746524424,11489.5902490888,3.55723731371452,4407.1337126536,10.8572554731856,10305.26500485,3.66468612666495,4399.27793872942,14.5294267158417,71905.0532802958,9.68025745966574
6/26/2017 17:13:41:723,31,304.332,477.235,478.356,485.394,463.415,1316.0856,711.45586,4.3472021,1442.5978,405.728,302.764,421.673,411.654,1319.8521,4939.1772,732.42474,1418.28,128973.185498636,423.791075202858,3.56266602435678,10.019,0.816651054196042,114293.953003362,281.7009252587,2.90464690108889,795739.708683419,2628.25074541035,8.87222622566287,4837.65170093505,15.8959678934028,11642.6001513739,3.58084530873317,4417.68498137027,10.8882921104047,7746.53922733917,3.17732078746555,4430.18816010908,14.6324799517416,72272.411357099,9.70495384866332
6/26/2017 17:13:42:587,32,304.338,477.026,478.193,485.253,463.292,1318.0436,906.7714,4.2658088,1442.3736,405.55,302.085,421.718,411.707,1337.5304,4776.7793,728.02786,1419.0169,128179.011900823,421.173208409147,3.55164522487812,10.011,0.813474750001966,145887.723008459,359.728080405521,3.28236126559373,779883.969085878,2581.67061948087,8.79325413694691,4836.90745224973,15.8932090381409,11570.6989645704,3.56977107419841,4424.18470896103,10.9090980371373,9892.05809987223,3.59046362414863,4488.87260049097,14.85963421054,70981.1931024793,9.61786882126608
6/26/2017 17:13:43:451,33,304.293,476.918,478.146,485.185,463.236,1319.6948,779.08691,3.9314666,1442.0853,405.592,302.04,421.76,411.749,1312.2869,5641.5635,743.66703,1419.8756,130906.325665018,430.19828147548,3.58949658475618,10.011,0.822144288642352,125501.97735411,309.42912422856,3.04424641274623,903689.902683291,2991.95438578762,9.46622216803336,4835.95041881541,15.8924142810232,11818.6645278981,3.60781925027269,4429.66599098241,10.9214826500089,8508.78417041404,3.32997486758163,4405.07491232071,14.5844090594647,82278.8698189453,10.3550299824166
6/26/2017 17:13:44:316,34,304.309,477.029,478.233,485.28,463.372,1321.8747,767.34137,3.7183348,1441.8609,405.487,302.044,421.798,411.783,1298.4531,5340.3103,801.34536,1418.8941,141037.38497684,463.467675871698,3.72570902574184,10.015,0.853683575451474,123814.086872806,305.346624855558,3.02409737233459,846416.099867785,2802.29403619269,9.16127795967763,4835.20550621512,15.889130805251,12732.6812452209,3.74472993367763,4436.90233223629,10.9421567947586,8396.36958564489,3.30790459471072,4359.15257751731,14.4321773566676,77072.3053892388,10.0220456547708
6/26/2017 17:13:45:181,35,304.342,476.949,478.193,485.268,463.338,1328.5124,866.08854,3.2238863,1441.7008,405.526,302.024,421.844,411.817,1295.5535,5291.5928,698.21265,1420.3669,122872.30569401,403.731018702675,3.47732487810906,10.027,0.797725217191501,140449.132125041,346.338168514574,3.22069342651263,836821.682061226,2770.71253298157,9.10950845919514,4834.67404227881,15.8856616644394,11091.5699277316,3.49507966763947,4458.93667433496,10.9954396865675,9523.02430479727,3.52285402823547,4349.52713823122,14.4012632712341,76205.621036967,9.96553698460779
6/26/2017 17:13:46:050,36,304.335,477.404,478.59,485.634,463.714,1340.7043,646.19251,3.2607163,1441.4444,405.458,302.118,421.871,411.84,1296.0878,5106.4525,675.23911,1419.3844,118808.261096194,390.386452745146,3.41937378672018,10.031,0.784743716102569,105751.388317736,260.819587522594,2.7949195451189,807876.312657724,2674.04230352949,8.94918210728243,4833.82290328276,15.883230332636,10724.9783137341,3.43683577303884,4499.40859916325,11.0971015472953,7170.86390257162,3.05698242495281,4351.30078708298,14.4026532251735,73546.4645683204,9.79012196502581
6/26/2017 17:13:46:916,37,304.338,477.759,478.981,485.954,463.991,1343.6152,866.18336,3.4553177,1441.06,405.592,302.408,421.897,411.855,1301.014,4892.0793,658.62202,1421.7178,115853.581873356,380.67405934637,3.37657072269518,10.042,0.775770223231139,142061.337788286,350.256755035322,3.23886218351897,776902.669463841,2569.05461979789,8.77174257158683,4832.54685870366,15.8788809110386,10458.1806209677,3.39381869670322,4509.07154964535,11.1172595851135,9629.5852614258,3.54250925313438,4367.65367679575,14.4429171079989,70655.8958156575,9.59580481178744
6/26/2017 17:13:47:780,38,304.316,477.956,479.159,486.142,464.185,1306.165,612.13938,3.7088402,1441.8609,405.834,302.952,421.928,411.863,1306.8655,4961.9133,661.06308,1421.3494,116347.598378726,382.32494636735,3.38388446800087,10.065,0.77923122046224,97597.6851370425,240.486714117207,2.68376665793677,791536.999267735,2612.74723146814,8.846019797384,4835.20550621512,15.8887653170228,10503.4761378683,3.40116025483406,4384.75280693875,10.8043012831324,6613.73828878987,2.93582865224349,4387.07816913351,14.4810998743481,71853.9620651562,9.67681775703832
6/26/2017 17:13:48:644,39,304.319,478.091,479.273,486.182,464.234,1311.9542,828.91055,4.0972787,1442.6619,405.521,302.463,421.954,411.863,1322.0154,4768.6566,712.87391,1420.2441,125536.043936161,412.514643962948,3.51494791543339,10.091,0.811503016467512,132744.793678648,327.343821105807,3.1311313224792,769526.745861483,2544.20126052272,8.72920998172011,4837.86448568406,15.8973461587481,11332.8033148102,3.53288291531288,4403.97048976226,10.8600306513405,9001.99398021954,3.42512606701737,4437.36939642016,14.670784183256,69959.9318226594,9.54842828692806
6/26/2017 17:13:49:511,40,304.29,477.783,478.965,485.945,463.917,1316.3271,751.42826,3.9291696,1442.3095,405.504,302.11,421.992,411.87,1342.9388,5023.6247,698.21265,1418.0344,122924.183568029,403.970500404314,3.47835605008408,10.122,0.805522000283261,120737.589795802,297.74697609839,2.98622748685407,823501.821538947,2725.8343700604,9.03543238946437,4836.69466750072,15.8950168178406,11098.1018141791,3.49610865197409,4418.48665870079,10.8962837819129,8187.775562709,3.26655644235302,4506.8261892049,14.9178318797951,74941.5887017862,9.88254156642181
6/26/2017 17:13:50:376,41,304.267,477.651,478.845,485.812,463.843,1318.0828,831.79943,3.7784419,1442.0853,405.42,302.1,422.023,411.904,1295.9575,5405.2732,756.86515,1419.5072,133229.566208418,437.870574884619,3.62136324626399,10.119,0.838391224308383,133829.688385315,330.101347701926,3.14429190482096,855065.855139159,2830.40667043747,9.2071162876686,4835.95041881541,15.893772307925,12029.4423619035,3.63984857586617,4424.31483629584,10.9129170645154,9077.35819390119,3.4394336702245,4350.86824647773,14.4020795977416,77847.1748739393,10.0722994776499
6/26/2017 17:13:51:239,42,304.267,477.598,478.759,485.772,463.865,1323.885,938.17163,3.5807391,1441.7968,405.398,302.067,422.042,411.919,1297.3324,5483.2238,761.26577,1419.8756,133977.390624359,440.328364970106,3.63151247335366,10.123,0.841073239765559,151608.556540316,373.97460406888,3.34672682254326,868317.176500309,2874.58469975306,9.27869210395043,4834.9927214661,15.8906247521621,12096.9886877357,3.65005329804716,4443.57567359263,10.9610202161644,10283.3182026619,3.66078176280573,4355.43232996319,14.4187624929674,79061.3016679863,10.1505408204064
6/26/2017 17:13:52:113,43,304.303,477.558,478.768,485.782,463.821,1331.4169,230.97985,3.4457082,1441.7008,405.427,302.1,422.072,411.938,1298.427,5257.4886,749.53452,1419.3844,131903.990381229,433.462668397056,3.60308957402522,10.134,0.835397165214025,37538.707534565,92.5905465954782,1.6652618501791,833272.468587506,2758.26702610893,9.08902635444406,4834.67404227881,15.8876975983767,11908.3777933044,3.62148650249422,4468.5783795379,11.021906235988,2545.83824910257,1.82147244409927,4359.06593661327,14.4292152817387,75861.4348506871,9.94300661328171
6/26/2017 17:13:52:985,44,304.293,477.598,478.778,485.834,463.788,1350.1875,898.19922,3.3073471,1441.4124,405.491,302.203,422.095,411.961,1301.5353,5138.9309,726.07203,1419.63,127749.472734668,419.823895832858,3.54595145816913,10.134,0.82214936245165,148032.785769515,365.070459688416,3.30664487412301,816431.748912604,2701.60041069282,8.99517808175851,4833.716676887,15.885073520873,11533.7075779995,3.56406024841259,4530.88879154768,11.1738331838381,10036.3282501335,3.61655130460725,4369.38417117423,14.4584407539774,74300.9279564337,9.84020895723785
6/26/2017 17:13:53:854,45,304.309,477.691,478.858,485.902,463.902,1328.6298,718.74936,3.5594145,1440.7717,405.646,302.478,422.118,411.984,1305.2038,4997.6432,711.89599,1420.1212,125199.579853452,411.422533850303,3.51029201499083,10.134,0.813881514225224,116566.193716283,287.35940627119,2.93367444464848,796223.024561687,2632.33367240489,8.8791149508726,4831.58982526933,15.8772491949608,11302.9500341233,3.52822662282247,4459.32639242441,10.9931477012578,7901.3178746645,3.20890580532392,4381.56203157602,14.4855560787099,72393.6408349833,9.7130899652252
6/26/2017 17:13:54:716,46,304.293,477.743,478.898,485.911,463.951,1311.1188,894.45765,4.0022557,1442.3095,405.883,303.056,422.133,411.995,1312.5735,4801.1349,695.76786,1421.3494,122493.764819893,402.552029852456,3.47224386564255,10.138,0.805377596521839,143150.537483343,352.689167773331,3.25008911758115,769234.397397727,2538.25826711145,8.71900875101196,4836.69466750072,15.8948601101594,11059.1328038449,3.48996527257279,4401.19731691787,10.8435123346331,9699.0625605819,3.55526585779122,4406.02630247777,14.5386539203242,69802.0387358903,9.53764724137979
6/26/2017 17:13:55:584,47,304.325,477.789,478.929,485.963,463.972,1312.7962,697.816,3.8738863,1442.5017,405.49,302.212,422.171,412.014,1322.5823,4921.3123,676.70598,1420.2441,119153.691958346,391.534352939607,3.42439729442744,10.157,0.795768302346828,111822.549420654,275.771410936531,2.8739144064262,794501.620606928,2628.95457694244,8.8734141135727,4837.33268979028,15.8952852699919,10756.4345960094,3.44187218978371,4406.76557180078,10.8677540057727,7583.6926292923,3.14374682050257,4439.2512634126,14.6891958737992,72290.1203308372,9.70614278260681
6/26/2017 17:13:56:449,48,304.3,477.832,479.015,485.975,464.062,1314.6171,828.53162,3.7780973,1442.2774,405.403,302.135,422.202,412.018,1352.0939,4869.3431,682.56974,1421.7178,120167.488580102,394.898089320086,3.43907561762602,10.184,0.801303710990903,132953.42205552,327.953720262356,3.13404688944944,803652.658098749,2659.91248315736,8.92550674857291,4836.58810914747,15.8941442955881,10848.8619393621,3.45662813108778,4412.8101856772,10.8849963756489,9018.56368081052,3.42827688124356,4537.21722907527,15.0171851294132,73123.8267913309,9.76195176758882
