Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
8/19/2017 12:33:42:692,15,303.48,45.692,45.763,47.166,44.933,1335.3133,3346.8495,8.5163454,1467.0761,305.51,301.505,34.082,32.372,1321.8004,5998.0372,3735.9936,1427.2416,669036.668428001,2204.54945442204,8.12566908293162,1.71,0.317901282841752,545519.794376978,1785.60372615292,7.31293562917836,967756.705879397,3209.75342325798,9.80471657948009,4918.90925041662,16.2083473389239,60554.2819247967,8.1664441829252,4481.51277105202,14.6689560768944,49094.7883114761,7.9988011023777,4436.65568782363,14.7150318828,88261.3086322207,10.7248785551444
8/19/2017 12:33:43:559,16,303.49,45.676,45.747,47.156,44.882,1342.5709,3466.3878,8.0288261,1467.3646,305.5,301.475,34.082,32.374,1322.6801,5795.0383,3668.5436,1427.9784,657087.004403773,2165.10265380663,8.05264317095553,1.708,0.314675810668962,568074.811024438,1859.49201644661,7.46270660805444,935626.008073515,3103.4945122266,9.6410580933686,4919.86694776593,16.2109688878247,59470.6461632285,8.09304392299224,4505.60491761111,14.748297602655,51123.3188806127,8.16237835427905,4439.57591783466,14.7261826613638,85338.7925353992,10.5458222922661
8/19/2017 12:33:44:426,17,303.519,45.682,45.738,47.15,44.91,1371.2296,3590.3785,7.4893545,1466.7557,305.591,301.637,34.081,32.375,1326.492,5572.5424,3535.592,1428.8381,633010.745934404,2085.57205952314,7.9033608049848,1.706,0.308480612108464,600954.469640075,1966.53196475052,7.67449334576112,902296.29105718,2991.33160407105,9.46523690954552,4917.84565862904,16.2027604816471,57286.3503368276,7.94302896246158,4600.7396178692,15.0552196166419,54053.9368243692,8.3930704160567,4452.22980527246,14.7602243931363,82251.9762642664,10.3533375289012
8/19/2017 12:33:45:296,18,303.491,45.689,45.763,47.162,44.951,1331.2014,3492.5785,8.7780605,1468.3578,305.672,302.248,34.085,32.372,1335.745,5349.2459,3452.499,1429.575,618808.985758698,2038.96980720581,7.81456137243929,1.713,0.306266155933386,567519.90358508,1856.63032134144,7.45696197090421,872182.312543056,2885.65122860385,9.29653542526589,4923.16394952443,16.2217790627216,56005.6759922671,7.85374128105053,4467.86301115393,14.6165269018881,51049.3676022059,8.15647266610211,4482.94583152236,14.8320115650802,79340.0770532579,10.1684208123276
8/19/2017 12:33:46:167,19,303.485,45.721,45.782,47.137,44.935,1333.5967,3402.1668,8.6287113,1467.0761,305.513,301.553,34.083,32.373,1345.5127,6018.3409,3582.028,1429.2066,641464.717534799,2113.66201800682,7.95640681164648,1.71,0.311279219768658,553823.359611333,1812.76528203819,7.36834575026601,988452.355910693,3277.87273186038,9.90821113878244,4918.90925041662,16.2080803018819,58057.7974675894,7.99633254330296,4475.8143888343,14.6501601857672,49842.288598699,8.05946455570782,4515.37044295662,14.9737208482642,90116.9566062912,10.8370346044887
8/19/2017 12:33:47:040,20,303.456,45.682,45.747,47.162,44.948,1339.8101,3425.4682,8.1967437,1466.3713,305.517,301.453,34.085,32.374,1321.2661,5807.213,3668.0547,1427.2416,656554.694406063,2163.59107879252,8.04983168775675,1.711,0.315118461704143,560214.496771789,1833.6606367953,7.41069074129382,936589.324818979,3106.91658341094,9.64637198988056,4916.56961404994,16.2019192701741,59429.5261279825,8.09024553574009,4496.44023531664,14.7174796666524,50414.2585822644,8.10557622424173,4434.88203897187,14.7116865281549,85433.8972582258,10.5516969841771
8/19/2017 12:33:47:909,21,303.479,45.691,45.76,47.128,44.936,1356.414,3608.1385,7.5987726,1466.884,305.559,301.55,34.084,32.371,1325.4168,5629.3888,3567.852,1428.3469,638842.437232352,2105.06307597017,7.94020592270329,1.713,0.311190382846371,597401.926613755,1955.11153856949,7.65217649410606,910761.935310526,3020.26839764724,9.51090794279935,4918.27156008456,16.2062994806381,57821.6780145935,7.98005554551575,4551.55812446079,14.8958404905789,53746.2555639165,8.36914916305425,4448.66059837482,14.7526466535394,83048.3838417924,10.4033400553122
8/19/2017 12:33:48:777,22,303.456,45.688,45.779,47.153,44.933,1330.3399,3555.6156,8.8194084,1467.1723,305.723,302.2,34.084,32.376,1332.9952,5261.5469,3450.547,1428.3469,617959.796899854,2036.40658579779,7.80964792299953,1.70800000000001,0.305180204690164,577389.092337191,1888.60207552978,7.52089352280866,856117.130087083,2832.9488090241,9.21125005980448,4919.22859351889,16.2106815931103,55935.7187390621,7.84883465472787,4465.0031974055,14.6047343425437,51928.8212622042,8.22643052344802,4473.81766455144,14.804161696067,77892.7910790399,10.0752500843461
8/19/2017 12:33:49:641,23,303.437,45.72,45.76,47.153,44.958,1333.0942,3437.4979,8.6741173,1466.9159,305.542,301.547,34.086,32.378,1360.6887,5473.4814,3510.6663,1428.4697,628616.710631808,2071.65477720847,7.87694660902482,1.708,0.307810057787137,559363.901639611,1830.72671396931,7.40475968229534,909104.024236994,3014.80042659019,9.50229464725726,4918.37745452283,16.2088916464467,56904.0096635318,7.91647789665456,4474.14630246333,14.643310256735,50336.348256575,8.09931061334551,4565.74831114732,15.141083516491,82874.4390033601,10.3924394467117
8/19/2017 12:33:50:507,24,303.446,45.682,45.767,47.16,44.926,1338.185,3390.8002,8.2906945,1467.1402,305.533,301.482,34.086,32.374,1320.217,5867.3047,3695.4251,1428.8381,661800.6308133,2180.95025412528,8.08206034418792,1.712,0.316564993148324,553872.13047548,1812.80624507166,7.3684290010022,945529.577414221,3136.27207400183,9.69183639622869,4919.12203516564,16.2108646519171,59906.0361273972,8.12261485106555,4491.04559419931,14.6990524565245,49841.5500093938,8.05940484078956,4431.39947297827,14.6987199002868,86241.8683549363,10.6014746737818
8/19/2017 12:33:51:372,25,303.456,45.65,45.738,47.131,44.907,1351.5647,3153.2849,7.6050513,1465.7625,305.542,301.488,34.088,32.377,1324.9412,5582.2908,3600.6009,1426.8741,644213.390431207,2122.92190772701,7.97381615448579,1.711,0.3121427599952,520224.985762122,1702.63003371753,7.14100527405701,902818.016158352,2994.54046648076,9.47031232510699,4914.54865687055,16.1952594671733,58312.6658132378,8.01386490209336,4535.46051005533,14.8439838387368,46807.3100945329,7.81023396501643,4447.08180856778,14.7504438271765,82341.2668723641,10.3589556616839
8/19/2017 12:33:52:237,26,303.45,45.679,45.76,47.176,44.907,1331.4038,3570.5341,8.7386654,1465.9868,305.639,302.002,34.089,32.377,1331.5812,5416.6413,3496.9792,1428.5925,625769.316490656,2062.1826214884,7.85891823206713,1.712,0.307824773676265,580275.364063359,1898.56452894872,7.54070394289638,880417.947463219,2915.27191032913,9.3441272241396,4915.29323751335,16.1980334075246,56644.1859070187,7.89838389631443,4468.53489310714,14.6203033418744,52202.2916345063,8.24806331698569,4469.12378568865,14.7983251292662,80157.2190660111,10.2206501485481
8/19/2017 12:33:53:100,27,303.398,45.691,45.747,47.163,44.958,1332.5786,3422.6738,8.7246532,1466.884,305.533,301.55,34.088,32.377,1352.3611,5259.9211,3482.8069,1430.1881,623614.670228937,2055.43434771797,7.84604895717999,1.711,0.30714118925025,556736.250821546,1822.18042182529,7.38745582491872,868286.51285903,2879.41141720786,9.28647876631802,4918.27156008456,16.2106261744789,56458.4806937958,7.88542603310918,4472.43472966159,14.6381396761122,50101.5771501698,8.08040075478146,4538.10421947989,15.0492595572207,79157.9178844016,10.1567411193813
8/19/2017 12:33:53:967,28,303.434,45.698,45.751,47.134,44.942,1337.9109,3358.5947,8.4301662,1467.3646,305.491,301.508,34.088,32.376,1322.1848,5906.28,3724.2624,1428.2241,667067.013740714,2198.39244692656,8.11431420363225,1.712,0.317828339666313,548499.13338285,1795.46740618496,7.33310615058304,953229.221733003,3161.53873772173,9.73079812152928,4919.86694776593,16.2139606891974,60385.044149856,8.15502436415089,4490.1356987281,14.6980948660618,49364.9435172525,8.02077851839325,4437.93173240273,14.7191176764886,86935.2303502912,10.6440058974431
8/19/2017 12:33:54:839,29,303.453,45.656,45.767,47.122,44.914,1346.376,3358.5947,7.8271797,1466.9801,305.523,301.498,34.09,32.376,1323.2209,5708.965,3631.394,1427.61,650262.560335309,2142.87734949171,8.01120538595301,1.71400000000001,0.314156262795226,551969.543866836,1806.6382690234,7.35588297782178,922106.084672306,3058.4152620326,9.57078223920372,4918.59057122933,16.2087393145869,58860.3186945549,8.05140871593873,4518.23623193982,14.7885305916079,49668.6804657621,8.04541615267886,4441.37114392305,14.7310136184089,84098.8411620199,10.4689278720773
8/19/2017 12:33:55:703,30,303.439,45.691,45.735,47.163,44.917,1351.8323,3558.5045,8.0633973,1465.8266,305.626,301.821,34.088,32.38,1330.0173,5327.3165,3495.5124,1428.8381,625438.484877756,2061.1671040234,7.85698293995963,1.708,0.307029930863138,587193.843967014,1921.28236461235,7.58568504653088,864882.171626197,2865.54670359649,9.26409402928127,4914.76144161956,16.1968680414171,56616.3530799371,7.89644317317653,4536.3488282899,14.8428105864354,52818.208264478,8.29657864377542,4463.93230255321,14.7899990476249,78791.0059613967,10.1331745706344
8/19/2017 12:33:56:567,31,303.41,45.679,45.782,47.15,44.927,1332.1282,3470.5557,8.7611386,1468.0374,305.517,301.585,34.087,32.375,1342.4827,5293.2123,3443.2126,1430.5566,617009.874216793,2033.58450353249,7.80423468430591,1.712,0.305682882105907,564333.973984817,1847.1442636083,7.43788769514466,867399.497687731,2876.13607337146,9.28119555714679,4922.10035773685,16.2226042573971,55857.8753838833,7.84337130899674,4470.93959314123,14.6340124874924,50788.155452338,8.13557816427582,4505.31213110779,14.9387805464721,79074.1369355869,10.1513647356317
8/19/2017 12:33:57:435,32,303.432,45.733,45.763,47.16,44.943,1334.6933,3346.518,8.4437956,1467.4927,305.52,301.498,34.089,32.382,1319.7674,5942.0099,3731.1078,1427.2416,668351.461323255,2202.64000277906,8.12214933124826,1.707,0.317206099316217,545212.496042327,1784.53946073032,7.31075595614621,957242.391304838,3174.95436555081,9.75142203001258,4920.29218530647,16.2154689858237,60501.662813665,8.16289526440853,4479.45463463411,14.6617394430286,49065.7749574053,7.9964372430627,4429.9069921178,14.6929896454298,87305.8899337414,10.6666728092949
8/19/2017 12:33:58:297,33,303.455,45.669,45.767,47.137,44.905,1344.542,3477.0439,7.9346453,1466.083,305.523,301.459,34.091,32.381,1322.0806,5720.3331,3632.8609,1428.1012,650127.418950719,2142.41788387313,8.0103464775397,1.71,0.313389506171969,570657.727297404,1867.80611377017,7.47937150066576,923146.031071947,3062.26064264775,9.57679707635073,4915.61258061561,16.1988188713833,58848.0557040304,8.05056995483355,4512.14813163264,14.7686037765819,51351.0836728811,8.18054067610054,4437.58583270153,14.7203627448559,84205.3782534063,10.4755568345373
8/19/2017 12:33:59:165,34,303.458,45.675,45.782,47.137,44.94,1383.7869,3565.3246,7.6369807,1466.3713,305.588,301.676,34.091,32.379,1326.6744,5469.4233,3535.592,1428.8381,632844.849643196,2085.4446073038,7.90311930859053,1.712,0.309556078924048,602225.923254707,1970.71194960112,7.68264532039839,885721.202086436,2936.00154499011,9.37729003569151,4916.56961404994,16.2018124882189,57282.9986188469,7.94279659312524,4642.42451535411,15.1917762325553,54163.6135196248,8.40158096877666,4452.83529572831,14.7603233128532,80730.4562428526,10.2571310745378
8/19/2017 12:34:00:033,35,303.487,45.682,45.747,47.153,44.921,1331.7823,3532.6457,8.8408478,1467.9093,305.604,302.08,34.09,32.385,1338.371,5206.3325,3433.4372,1427.4872,615204.474751002,2027.1196945866,7.79181989463749,1.70500000000001,0.303948725764847,574281.038358599,1879.16728301527,7.50208413112122,850549.461279848,2815.64307891899,9.18307242423787,4921.67512019631,16.2170871246423,55680.3502093878,7.83089765218607,4469.79135219452,14.6260891617732,51668.7909851545,8.20580801016958,4491.66303512468,14.8691175686066,77413.5700437575,10.0442092081321
8/19/2017 12:34:00:906,36,303.457,45.686,45.774,47.203,44.966,1335.3067,3409.4129,8.5781754,1467.3325,305.536,301.482,34.091,32.382,1324.0419,5974.4883,3646.548,1428.3469,653132.999367179,2152.30823268924,8.02881483921845,1.709,0.313928354293373,555714.570161993,1818.81863401364,7.380638024677,965591.867246309,3202.81763835423,9.79411760625035,4919.76038941268,16.2123806318941,59119.224168472,8.06909691880337,4481.49086185789,14.6676360947904,50008.0277140842,8.07285338633569,4444.09651488935,14.7408353231349,88068.9481702961,10.7131850513753
8/19/2017 12:34:01:778,37,303.461,45.67,45.761,47.168,44.921,1341.0176,3444.5547,8.1754574,1467.0442,305.5,301.469,34.09,32.379,1322.3673,5816.9614,3684.1828,1427.7328,659744.114870082,2174.0655796629,8.06929381368365,1.71100000000001,0.315880325482353,563843.682728248,1845.64216932323,7.43486284183745,938943.454338258,3114.56054963614,9.65823121458067,4918.80335597835,16.2090132042613,59716.9676521125,8.1097868946191,4500.44862196927,14.7314193845148,50743.1798786015,8.13197512598214,4438.53755481607,14.7230314056041,85643.3053773869,10.5646207693823
8/19/2017 12:34:02:642,38,303.493,45.667,45.752,47.193,44.931,1363.2866,3608.5174,7.4761845,1466.884,305.581,301.563,34.092,32.381,1326.0684,5497.0305,3548.3011,1427.9784,635341.747011433,2093.43130487831,7.91823826835753,1.711,0.309967109787737,600491.860731118,1965.08245189039,7.67166442468184,889785.303164709,2950.57849658184,9.40053986285093,4918.27156008456,16.2055518910965,57502.1776012849,7.95797764179506,4574.37223469585,14.9694262231482,54017.4349942466,8.39023607885095,4450.82363335854,14.7591834321802,81131.681481789,10.2825881286708
8/19/2017 12:34:03:507,39,303.489,45.704,45.76,47.155,44.951,1331.8802,3547.8958,8.8623255,1467.1402,305.753,302.3,34.092,32.38,1334.5199,5319.2,3466.1861,1429.4522,620747.027857848,2045.36911669895,7.82681477135357,1.712,0.306567318103302,576802.553648245,1886.49842731958,7.51670372481951,866487.954340145,2866.31807588536,9.26534083928121,4919.12203516564,16.2085678069572,56181.9124333826,7.86608849611647,4470.11633857406,14.620024459528,51870.3233758566,8.22179567531632,4478.87902035206,14.8160073448629,78809.3062687949,10.1343512877024
8/19/2017 12:34:04:369,40,303.463,45.723,45.785,47.159,44.971,1333.5576,3391.6525,8.6182213,1467.3004,305.549,301.508,34.092,32.383,1360.7929,5769.0506,3547.8122,1429.8197,635434.534649467,2093.94402167469,7.91920786435039,1.709,0.309642698448959,552095.596745864,1806.89708277842,7.35640985017614,958269.219140185,3178.25470349107,9.75648897354175,4919.65383105943,16.211708943296,57516.0987718746,7.95894088931507,4475.68459345697,14.6480092995132,49680.9573607174,8.0464104072599,4566.09421084852,15.1441892448907,87367.5940497505,10.6704415204609
8/19/2017 12:34:05:238,41,303.483,45.717,45.792,47.155,44.958,1339.908,3373.4187,8.2511082,1467.3004,305.497,301.453,34.095,32.378,1322.3542,5843.7558,3707.1563,1427.2416,663974.022740928,2187.84585212657,8.09482694835569,1.717,0.317991054055205,551742.430420237,1806.04860414419,7.35468244423764,943259.121637016,3129.04207832404,9.68065873623437,4919.65383105943,16.2106405665537,60095.3783033353,8.13544110658125,4496.76522169618,14.7195069728874,49655.0600771187,8.04431295034585,4438.4940683853,14.7236685930653,86041.523738003,10.5891536087925
8/19/2017 12:34:06:106,42,303.496,45.695,45.747,47.171,44.935,1353.2747,3163.9411,7.5421877,1466.4354,305.555,301.482,34.095,32.381,1324.5763,5612.3367,3573.2305,1427.7328,639609.821362625,2107.47364499903,7.94475090244098,1.714,0.311550276407367,522643.445330051,1710.47256739392,7.15743257517726,907427.325945434,3009.88890197569,9.49455121963076,4916.78239879895,16.2004850106721,57888.0671549265,7.9846354631252,4541.13698307893,14.8619298754035,47022.2707581072,7.82814751232198,4445.8704956986,14.7467195245441,82763.5551922053,10.3854847148332
8/19/2017 12:34:06:971,43,303.463,45.717,45.766,47.175,44.951,1330.1114,3535.7239,8.8212843,1465.9548,305.74,302.093,34.094,32.382,1333.2297,5301.3351,3457.8776,1429.575,618758.747392222,2038.99238916185,7.81460464615334,1.712,0.306089061565274,574060.302263712,1877.60941408946,7.49897379413756,862742.896737965,2855.88509743014,9.24846322469855,4915.18701111758,16.1969894554446,56007.2070254181,7.85384862959932,4464.24467454825,14.6014413375687,51626.6651116896,8.20246220596017,4474.59610485789,14.8119820878269,78523.280542768,10.1159440704336
8/19/2017 12:34:07:838,44,303.418,45.743,45.779,47.165,44.955,1332.7157,3414.528,8.6642781,1466.7557,305.5,301.54,34.093,32.382,1354.9089,5288.3412,3487.6928,1428.9609,624434.895462499,2058.00214707927,7.85094835743287,1.71100000000001,0.307332981020669,555468.387669921,1818.22712821578,7.37943778263367,874622.647426512,2900.51949136603,9.32045476435091,4917.84565862904,16.2081539612978,56529.0618721097,7.89035344894638,4472.88984337594,14.6412106166152,49992.8236043298,8.07162608458783,4546.56183232756,15.0778067000317,79736.5863774137,10.1937979542911
8/19/2017 12:34:08:706,45,303.434,45.701,45.792,47.165,44.971,1337.0428,3343.1079,8.3818891,1467.0121,305.53,301.488,34.093,32.385,1321.6635,5909.5316,3716.4428,1426.7512,665506.504226238,2193.24961680707,8.10481749756977,1.70800000000001,0.316714644151944,545615.700465386,1785.80074122144,7.31333905541273,953377.967367783,3162.24183837428,9.73188008678931,4918.6967976251,16.2101043311728,60243.9255288361,8.14548972722393,4487.25397578553,14.68678681565,49099.5130290152,7.99918598199485,4436.20123802425,14.7143542629367,86954.941490419,10.645212506086
8/19/2017 12:34:09:578,46,303.447,45.73,45.76,47.149,44.926,1348.5494,3346.518,7.6948674,1466.5957,305.52,301.514,34.1,32.383,1324.081,5643.1893,3607.4463,1427.8556,645805.051490483,2128.23014065218,7.98377894383807,1.717,0.313628728309074,550872.612015347,1803.06563241473,7.34860623009461,912074.529829612,3024.9823551464,9.51832723963217,4917.31452665023,16.2048546423271,58458.1429215007,8.02385507881881,4525.45099595706,14.8122905078458,49569.5968057352,8.03738727779135,4444.22631026668,14.7397013414524,83178.9248952798,10.4115131807426
8/19/2017 12:34:10:447,47,303.431,45.691,45.788,47.191,44.935,1332.2066,3558.4097,8.3494619,1465.6985,305.669,301.838,34.096,32.387,1329.5089,5458.8619,3509.6884,1429.2066,627920.0622749,2069.39983810125,7.87265852223708,1.709,0.307822609350417,578653.63521468,1893.07268717037,7.52978981715831,885899.612906546,2935.01683984967,9.37571737983182,4914.33620407902,16.1958936432962,56842.5400475105,7.91220091910035,4471.19984781085,14.6275868596778,52050.9469690699,8.23609826310745,4462.24463069052,14.7835747344288,80701.492863576,10.2552909522227
8/19/2017 12:34:11:314,48,303.466,45.706,45.809,47.192,44.949,1333.1856,3447.4436,8.7913455,1466.9801,305.494,301.547,34.098,32.385,1348.0148,5270.4763,3469.1199,1427.9784,621204.636094065,2047.03207639098,7.8299958678352,1.713,0.306871060463325,561020.769389205,1836.4379313152,7.41630079882797,867232.770968411,2875.94561036393,9.28088824316013,4918.59057122933,16.2080449580162,56227.6513039486,7.8692898183078,4474.44971160623,14.6466042266173,50493.3420027848,8.11193122699207,4523.67635123284,15.0015631103372,79065.3828359863,10.1508028039996
