Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
8/25/2017 12:55:12:346,11,304.663,439.823,440.148,447.374,423.275,1334.6997,3263.4461,13.462202,1460.8922,428.784,303.095,407.057,400.575,1307.7777,5555.4903,2854.7205,1412.0184,509064.625748128,1670.91056593065,7.07417520164726,6.48200000000003,1.04911205287028,531681.026572104,1239.97403488028,6.09404286134052,886844.499393819,2925.96215507949,9.36124391222259,4898.38133139287,16.0780315673149,45898.2863148611,7.10982324791144,4479.47587991326,10.4469287098242,34092.9887550538,6.66560753986264,4390.10628532773,14.4842583524233,80467.1567795815,10.2403907829105
8/25/2017 12:55:13:220,12,304.669,439.869,440.231,447.405,423.275,1318.396,4001.8959,14.621167,1460.0272,429.013,303.421,407.064,400.579,1313.5379,5394.7181,2782.8699,1411.0369,495958.1205371,1627.85882560123,6.98244587784645,6.48500000000001,1.03598769436653,644025.138161674,1501.17860801811,6.70525644706901,864972.936302722,2850.7352368581,9.24012083954647,4895.5098991324,16.068290174361,44715.961070695,7.01765241069292,4425.35452714437,10.3151991364932,41280.3531320158,7.33464170939347,4409.22770048008,14.5317156705702,78394.5095520787,10.1076460559996
8/25/2017 12:55:14:085,13,304.627,439.876,440.24,447.457,423.315,1319.1401,3885.1517,15.227058,1462.1097,428.85,303.156,407.06,400.586,1332.4413,5197.3969,2754.0289,1412.8781,491518.20399395,1613.50833640469,6.95160065819869,6.47399999999999,1.0296616770251,625590.37591162,1458.76268138421,6.60984889118937,845327.746118674,2788.42492353334,9.13857934301577,4902.42291379418,16.0931989409809,44321.1349769107,6.98660202550094,4427.82462280335,10.3248796147915,40113.7235877027,7.23025626909102,4471.97895203227,14.7514116561515,76668.9412123058,9.99578565582961
8/25/2017 12:55:14:949,14,304.615,439.876,440.284,447.334,423.328,1322.2533,3723.4147,14.57562,1461.6292,428.775,303.114,407.057,400.59,1304.9953,5834.0135,2955.8974,1409.5631,527372.793836261,1731.27650915503,7.20082782786695,6.46700000000004,1.06542363376366,600962.293999241,1401.57960235378,6.47900168800805,929324.812524506,3065.92507282575,9.58252536273691,4900.82785807029,16.0885966156305,47556.2409057911,7.23709590710199,4438.15912328116,10.350787996691,38540.2761834627,7.0870355809076,4380.86990021612,14.4528787855926,84318.289949011,10.4825778625513
8/25/2017 12:55:15:816,15,304.608,439.805,440.213,447.087,423.285,1332.1609,3585.8316,13.880163,1461.0845,428.827,303.101,407.057,400.579,1307.4323,5656.996,2888.4474,1412.8781,515146.735747185,1691.17927220291,7.11695192904646,6.47800000000001,1.05480459835019,583092.86628589,1359.73916354588,6.38156228051877,902809.742601177,2978.57724851181,9.44503654865363,4899.01968563991,16.0830302737942,46454.9869784622,7.15281084168024,4471.0481432394,10.4262281601657,37386.6984055322,6.98016613191073,4388.95970416846,14.4801887957099,81914.3700965757,10.3320678595119
8/25/2017 12:55:16:687,16,304.615,439.832,440.172,447.217,423.269,1356.5837,3984.3252,13.854136,1460.3796,428.996,303.331,407.045,400.575,1312.5475,5462.1135,2775.5355,1411.4053,494770.388442161,1624.24827550239,6.97469813435977,6.47000000000003,1.03244454744563,659769.945452366,1537.93962053811,6.78685938998219,875118.580557477,2885.02850205708,9.2955322701189,4896.67971731574,16.0749789646463,44616.6747781291,7.00985716410425,4552.12145631582,10.6111046637167,42278.091711484,7.42275096573522,4405.93999353121,14.5251886339715,79338.2289276623,10.1683023814607
8/25/2017 12:55:17:551,17,304.582,439.922,440.243,447.328,423.3,1318.135,3861.708,15.160076,1462.1739,428.856,303.347,407.053,400.575,1324.5436,5294.0253,2745.2314,1412.2641,489969.606080601,1608.66238346521,6.94115371453683,6.47800000000001,1.02874951649841,621341.668309608,1448.83519948329,6.58731912026217,855940.205057484,2821.6537663385,9.19286896983259,4902.63603050068,16.0962763081885,44188.0031443152,6.97610095562979,4424.48811810393,10.3169551506891,39841.0682410573,7.20564213255337,4445.76194560043,14.6556977507621,77587.6346816876,10.0554950844562
8/25/2017 12:55:18:417,18,304.582,439.888,440.274,446.277,423.328,1322.1619,3770.5858,14.809478,1461.7252,428.81,303.137,407.06,400.564,1304.7412,5895.7249,2958.8311,1408.0903,527930.878601266,1733.29638193086,7.2050271906386,6.49599999999998,1.07082543584665,608533.682141358,1419.12194711261,6.51942160191392,938972.217756056,3097.51768261893,9.63177005836283,4901.14653725758,16.0913860216874,47611.6934030739,7.24131405086454,4437.85571413826,10.3492355918432,39022.6807634584,7.13125148888655,4380.02639624227,14.4489996148351,85187.3268092737,10.5364593754787
8/25/2017 12:55:19:283,19,304.579,439.817,440.185,446.727,423.306,1328.5777,3808.3324,13.947526,1461.0845,428.804,303.088,407.053,400.556,1306.3246,5736.5723,2891.8663,1410.7912,515756.487261042,1693.34224375627,7.12150166718402,6.49700000000001,1.05857463967284,617608.069358506,1440.30389025873,6.56789612774382,914733.811509053,3018.04694184215,9.50740958680653,4899.01968563991,16.0845615936749,46514.4016230228,7.1573835037695,4459.15344257381,10.3990481492099,39603.0319957962,7.18408430680219,4385.28261108762,14.4686777803398,83000.6161723227,10.4003477346641
8/25/2017 12:55:20:147,20,304.605,439.832,440.176,447.041,423.254,1354.8019,3972.4374,13.553678,1460.668,428.938,303.253,407.045,400.556,1310.7425,5458.8619,2807.3066,1409.6859,500532.771140266,1643.21915641656,7.01531139938385,6.48900000000003,1.0415059753877,656937.441205344,1531.54404880273,6.7727330010998,873394.885412319,2880.08654625781,9.28756739229371,4897.63708270756,16.0786496699252,45137.6993374687,7.05066821554467,4546.20663781673,10.5987500240518,42102.8709887942,7.40735327234408,4399.94816089519,14.5091661447544,79203.5342683694,10.159667213737
8/25/2017 12:55:21:017,21,304.572,439.842,440.213,446.884,423.306,1318.3634,3947.4783,15.293272,1462.2699,429.062,303.842,407.057,400.556,1323.2014,5214.4489,2726.1695,1410.4228,486599.379176202,1597.6497484214,6.91735392046329,6.50100000000003,1.02886217439117,635252.005097081,1480.55993095888,6.65904890962176,842219.947129938,2771.90101147945,9.11146198090956,4902.95470968797,16.0978511146394,43885.4707242711,6.95217906118591,4425.24630900369,10.3137688935485,40713.3788984975,7.28409792042302,4441.30641221313,14.6171576418439,76220.4215866395,9.96650468398648
8/25/2017 12:55:21:885,22,304.602,439.885,440.277,447.047,423.322,1321.3592,3751.689,14.848137,1461.7252,428.846,303.14,407.057,400.553,1319.1223,5925.7708,2883.0688,1412.3869,514412.953362528,1688.80359735828,7.11195142264766,6.50400000000002,1.05829404523831,605116.337004453,1411.03411715267,6.50081738159109,954159.694716652,3147.58756586611,9.70930445264465,4901.14653725758,16.0903294701203,46389.5268770244,7.14776952303492,4435.19109139204,10.3421533403414,38800.542923272,7.11092508349212,4427.76553437071,14.606338768789,86553.815770998,10.6206307840411
8/25/2017 12:55:22:751,23,304.579,439.823,440.222,447.482,423.275,1326.2803,3701.5339,14.198609,1461.2447,428.804,303.088,407.049,400.556,1306.0965,5729.2625,2917.2847,1410.4228,520346.83670687,1708.41337290775,7.15312295206862,6.493,1.06262035603231,599250.224591903,1397.49215164015,6.46954737797466,913408.696287837,3013.67489405003,9.50052070889915,4899.5514815337,16.0863075968261,46928.3390317146,7.18916018439039,4451.52705127299,10.3812628876433,38426.5965034235,7.07657578417885,4384.52541606032,14.4661795124199,82880.5397987756,10.3928219589851
8/25/2017 12:55:23:620,24,304.582,439.799,440.142,447.544,423.278,1346.0627,3991.2872,13.341636,1460.6359,428.895,303.166,407.053,400.56,1309.7,5490.5336,2820.9936,1409.1947,502962.061045468,1651.31905708633,7.03258039016361,6.493,1.04471335500537,655796.998622327,1529.03857266307,6.76719092525844,877763.538292875,2895.32315065962,9.31210212787677,4897.53052435431,16.0795139711287,45360.2060036645,7.06802501567074,4517.1962091338,10.5321726975922,42036.9260760891,7.40155000196716,4396.48750409572,14.5019148060657,79623.2505070413,10.1865507554462
8/25/2017 12:55:24:488,25,304.615,439.891,440.237,447.211,423.3,1317.1625,3950.7936,15.254232,1461.6292,429.163,303.829,407.045,400.553,1317.8647,5298.0835,2743.7645,1413.7378,489525.363767278,1607.02973841498,6.93763050258793,6.49200000000002,1.03044950536046,635206.384785905,1480.10519263288,6.65802620286047,852277.021340349,2805.1207137579,9.16589729146573,4900.82785807029,16.0885966156305,44143.3202487872,6.97257294792699,4421.25983154519,10.302052673565,40701.2837695836,7.28301586029847,4423.59083701721,14.559475352969,77137.3161362216,10.0262715783029
8/25/2017 12:55:25:361,26,304.547,439.922,440.274,446.813,423.309,1319.6687,3803.5489,15.005828,1461.9175,428.833,303.134,407.045,400.556,1355.5084,5544.1222,2801.4428,1410.9141,499914.553143965,1641.50214299916,7.01164526270985,6.48900000000003,1.04096169402439,612696.043322527,1428.7520860627,6.54150454724947,917331.195726458,3026.1573948368,9.52017573411214,4901.78489150462,16.0953313987812,45090.1502607296,7.04695357006852,4429.57935007836,10.3293807847772,39288.3049216205,7.15548124565392,4548.55191746069,15.0050865869902,83190.0336598546,10.4122084000398
8/25/2017 12:55:26:225,27,304.602,439.854,440.28,446.65,423.306,1324.616,3770.3966,14.321471,1461.2447,428.775,303.079,407.049,400.553,1305.7186,5778.7929,2931.457,1408.2131,522874.704992698,1716.58329555518,7.17020627646885,6.49599999999998,1.06565028249805,609632.606148159,1421.80072566768,6.52557183204234,921038.695788889,3038.93933855163,9.54026030174672,4899.5514815337,16.0850929459876,47152.7583121658,7.20632957409865,4446.00228282084,10.3690800135755,39095.5440283131,7.13790613087185,4383.27094871786,14.462470011838,83575.6190208725,10.4363107688585
8/25/2017 12:55:27:091,28,304.653,439.82,440.148,446.434,423.263,1338.3286,3560.3044,13.524207,1460.7641,428.843,303.147,407.045,400.56,1309.0027,5529.5089,2849.8309,1411.1597,508148.132208001,1667.9570928499,7.06792034057931,6.48500000000001,1.04866956732666,581622.294511762,1356.25927090278,6.37339108902489,883523.812967617,2914.50620645303,9.34290001368974,4897.95609385233,16.0771635068499,45817.1973461731,7.10353997302479,4491.52228515029,10.4735819056165,37289.1397423268,6.9710529910192,4394.17276454054,14.4951880260749,80151.2711973549,10.2202709424508
8/25/2017 12:55:27:955,29,304.644,439.879,440.2,446.733,423.278,1316.9471,3972.2481,15.339201,1460.5399,429.137,303.654,407.049,400.564,1317.389,5259.1082,2755.0068,1414.4737,491164.824281052,1612.25832211057,6.94890737064518,6.48499999999996,1.03101157548844,638551.385764638,1487.98958319753,6.67573601039399,845701.876617767,2785.08393308755,9.13310294358748,4897.21184516702,16.0751954581972,44287.2727986623,6.98393256804323,4420.5447951187,10.3010106215933,40918.169869704,7.30239468639548,4422.0117152527,14.5626657816222,76586.6350259885,9.99041884168119
8/25/2017 12:55:28:821,30,304.627,439.891,440.259,446.884,423.294,1319.0161,3808.8062,15.01999,1462.0137,428.856,303.215,407.049,400.571,1338.2472,5258.2953,2790.2005,1415.9475,497941.140761304,1634.5929309001,6.99687341815106,6.47799999999995,1.03700774279765,613239.509334211,1429.94270648938,6.54422959209873,858959.071796305,2832.83832197057,9.2110704353442,4902.10423460689,16.092152811822,44900.332821622,7.03210503425487,4427.41299551977,10.3237753360563,39321.2595073784,7.15848158498788,4491.25207175607,14.8121038594927,77886.4161074822,10.0748377820902
8/25/2017 12:55:29:690,31,304.637,439.851,440.262,447.146,423.291,1323.3302,3740.5591,14.531222,1461.469,428.794,303.13,407.049,400.575,1305.875,5776.3604,2945.633,1412.3869,525483.882250461,1724.95094899983,7.1876609676506,6.47399999999999,1.06462661043545,604221.117937032,1409.11747351183,6.49640076822987,920761.274058128,3037.51286266001,9.53802094334123,4900.2960621765,16.0856890731477,47382.5365616034,7.22386667563825,4441.73397345608,10.3586663373463,38747.2036320245,7.10603569124801,4383.79013022715,14.4617495141594,83536.2772083098,10.4338541211118
8/25/2017 12:55:30:560,32,304.679,439.786,440.12,446.955,423.26,1336.3445,3236.0242,13.498562,1460.8282,428.81,303.085,407.042,400.575,1307.7907,5566.0516,2851.7868,1413.2466,508519.198582546,1669.03264938688,7.07019879332034,6.46699999999998,1.04609595867009,527863.152071702,1230.99543404235,6.07193941962686,888539.273204098,2931.65043866934,9.37033896408047,4898.16887860135,16.0764899405648,45846.7218028355,7.10582835374285,4484.93591665549,10.4590282797871,33845.6686218753,6.64138643693575,4390.14943980101,14.4848786307505,80623.5818784946,10.2503394158376
8/25/2017 12:55:31:425,33,304.647,439.869,440.231,446.69,423.269,1317.4758,3991.429,14.659441,1459.9952,429.029,303.402,407.053,400.575,1313.0492,5339.4974,2779.9361,1413.4922,495424.40526997,1626.22446723575,6.9789398352963,6.47800000000001,1.03434980357752,641892.36574249,1496.1514623545,6.69401975323885,855800.496796909,2820.68179114478,9.19128549947248,4895.40367273664,16.0691018547258,44671.0763405291,7.01412945702524,4422.2998543512,10.3076944783481,41142.4306640185,7.32237851149853,4407.60542424229,14.5272787398972,77568.3670607563,10.0542464480063
8/25/2017 12:55:32:293,34,304.644,439.873,440.25,447.075,423.303,1318.4417,3847.5473,15.130222,1462.0456,428.902,303.163,407.045,400.579,1331.1707,5253.4243,2741.3234,1415.3334,489229.173535923,1605.90450997204,6.93520124258204,6.46600000000001,1.02596325403494,619207.279813372,1443.70340966788,6.57564259400819,853625.507637701,2815.73116652659,9.18321606967356,4902.21012904516,16.0916024246175,44112.2862701006,6.97012156090092,4425.50623171582,10.3182224184448,39699.8488068868,7.19286034645627,4467.7611002055,14.7371582290896,77420.5451536444,10.0446616991157
8/25/2017 12:55:33:155,35,304.64,439.907,440.274,447.359,423.343,1321.9009,3765.7078,14.580595,1461.565,428.801,303.092,407.053,400.575,1304.9236,5841.3171,2957.8532,1412.0184,527698.556051773,1732.2037685523,7.20275592584332,6.47800000000001,1.0675216226157,607626.451669204,1417.03599494685,6.51462842587853,930437.110457601,3069.81744967733,9.5886062303797,4900.61474136379,16.0865767508003,47581.7325194002,7.23903530068292,4436.98930509782,10.3474322706753,38965.4064116535,7.12601622856214,4380.63188669812,14.4531425662773,84425.3888211334,10.4892330971139
8/25/2017 12:55:34:017,36,304.644,439.814,440.169,446.748,423.315,1331.6061,3708.1173,13.833084,1461.0524,428.804,303.069,407.045,400.583,1307.1196,5629.3888,2881.113,1411.7728,513827.376434302,1686.64860110261,7.1074123746828,6.46199999999999,1.05078897164901,602726.651030907,1405.59941379023,6.48828611166237,898188.989741431,2963.64520865358,9.42133213368951,4898.91312728666,16.0807799506528,46330.544165965,7.14322400436905,4469.20644310285,10.4224924280157,38647.8244814441,7.09691703082844,4387.92167310736,14.4782926432838,81503.938449224,10.3061509607813
8/25/2017 12:55:34:884,37,304.686,439.836,440.166,446.601,423.26,1351.878,3969.1696,13.831937,1460.2514,428.98,303.337,407.045,400.579,1313.4663,5389.8408,2790.6895,1416.6844,497428.088455724,1632.59253282305,6.99259075648902,6.46600000000001,1.03445320701193,654980.412531007,1526.83204935197,6.76230636718204,864143.818212591,2848.79133838797,9.23696991209531,4896.25414781771,16.0698363161344,44845.9234741549,7.02784305886428,4536.50053286135,10.5750863277107,41974.3111693251,7.39603556366356,4408.99001891956,14.5349562332309,78341.1001320822,10.104202348683
8/25/2017 12:55:35:756,38,304.64,439.903,440.247,446.69,423.328,1318.3764,3926.166,15.178448,1462.0777,428.908,303.324,407.049,400.586,1324.7587,5180.3448,2745.2314,1419.2625,489937.369780866,1608.25029471135,6.94026460485734,6.46299999999997,1.02623594670035,631828.53151845,1473.10969139874,6.64227347287513,837696.310766353,2761.72116537548,9.09471560422885,4902.31668739841,16.0921634959244,44176.7125229455,6.97520965549277,4425.28946347696,10.3175726810341,40508.5030628048,7.26574746853191,4446.47598615445,14.6591630934395,75939.5193034513,9.94812248373786
8/25/2017 12:55:36:621,39,304.634,439.907,440.277,446.644,423.312,1321.3918,3709.1119,14.793786,1461.533,428.771,303.127,407.057,400.594,1305.1321,5890.8538,2954.4305,1412.0184,527076.38582737,1730.19553243358,7.19857944563854,6.46300000000002,1.06443218132091,598263.763446221,1395.2990371229,6.46446898479963,938477.513931413,3095.98786624554,9.6293912730213,4900.50851496803,16.0865448865459,47526.5788524303,7.23483857341999,4435.29930953273,10.3442147662336,38367.8500855926,7.07116439563139,4381.32401805801,14.4537570657118,85144.969734825,10.5338395662798
8/25/2017 12:55:37:493,40,304.682,439.817,440.203,446.65,423.294,1329.0019,3919.4882,13.84916,1461.1486,428.709,303.053,407.053,400.605,1306.4875,5660.2413,2884.0468,1411.5272,514384.466548217,1688.26667327974,7.11082077562329,6.44799999999998,1.04901524505232,635837.471781178,1483.14467804776,6.66485902623962,902674.886905771,2978.60402934725,9.44507900942934,4899.23247038893,16.079822471918,46374.9605447033,7.14664723350429,4460.56160623265,10.4046371926707,40780.8527019538,7.2901313465337,4385.82336983356,14.4721331576772,81915.765798184,10.3321558808339
8/25/2017 12:55:38:357,41,304.689,439.86,440.225,446.545,423.294,1353.7511,4013.5466,13.581619,1460.5718,428.866,303.189,407.053,400.613,1310.4363,5545.748,2814.6409,1413.9834,501807.399364496,1646.94951036794,7.02326978981065,6.44,1.03481390851574,663221.028510556,1546.45280463025,6.80561761907206,887089.015478833,2925.86147742442,9.36108285815848,4897.31773960529,16.0731688364375,45240.1983996423,7.05866903398152,4542.71842854585,10.5923958265422,42513.0742554727,7.44335028736889,4398.93170707073,14.5088763347969,80462.5719159472,10.2400990398815
8/25/2017 12:55:39:223,42,304.666,439.9,440.265,446.699,423.325,1317.417,3875.1111,15.3082,1462.2058,429.032,303.771,407.057,400.62,1322.2565,5116.1948,2726.6584,1415.0878,486665.309528305,1597.37322027501,6.91675525175089,6.43700000000001,1.01864523019676,623158.577204103,1452.47575286716,6.59559005438206,825760.183125998,2718.36410692923,9.02304290492728,4902.74192493895,16.0921859509724,43877.8939975808,6.95157889633044,4422.10466334899,10.3071674451999,39941.4189764526,7.21471112549233,4438.16974592074,14.6102483315417,74748.8765405421,9.8698269182595
8/25/2017 12:55:40:090,43,304.634,439.947,440.321,446.878,423.368,1320.5694,3774.7064,14.928896,1461.6612,428.804,303.121,407.068,400.632,1318.0927,5890.8538,2872.8045,1413.2466,512559.097832653,1682.54068105547,7.09875186266272,6.43599999999998,1.04528584512067,608464.944945326,1418.98150424279,6.51909899787856,947797.054587151,3126.79443056453,9.67718121512765,4900.93408446606,16.087941872759,46217.5118078004,7.13450504226754,4432.56929116161,10.3370521057677,39019.3367407748,7.13094592841266,4424.34770008703,14.5959788338222,85982.7773779412,10.5855380263219
8/25/2017 12:55:40:960,44,304.631,439.937,440.271,447.017,423.337,1327.0439,3666.724,14.261763,1461.2767,428.781,303.095,407.076,400.643,1306.683,5734.9465,2921.6816,1413.615,521142.510162692,1710.73367504519,7.15797885376962,6.43300000000005,1.05351567259099,593956.537238016,1385.2212137152,6.44108122434634,914725.460101394,3017.94968607662,9.50725639869107,4899.65770792946,16.083910396281,46992.0650608628,7.19403976478378,4454.06187864189,10.3877314494856,38088.9442113837,7.04541645225584,4386.47234672017,14.4722689147633,82997.6879597804,10.4001642739942
8/25/2017 12:55:41:823,45,304.653,439.866,440.197,446.878,423.285,1346.4347,4001.7062,13.301065,1460.668,428.882,303.15,407.083,400.647,1310.1561,5447.4938,2807.7955,1414.5966,500619.940269499,1643.24638283391,7.01536951731781,6.43600000000004,1.0330078578057,657690.624945635,1533.50018174145,6.77705678745056,871186.111647492,2873.77902572156,9.27739172042818,4897.63708270756,16.0761163773459,45138.4472217881,7.05072662639009,4518.43109098455,10.5353712466006,42159.4604368232,7.41232962272135,4398.00156219283,14.50767462376,79030.4675653497,10.1485612594022
8/25/2017 12:55:42:690,46,304.621,439.977,440.302,446.416,423.352,1317.9848,3931.1863,15.380156,1461.7893,429.15,303.813,407.091,400.669,1317.5388,5317.5742,2747.6761,1418.28,490276.943816164,1609.46534814134,6.94288583868269,6.42200000000003,1.02011084293289,632448.523149234,1473.72369369506,6.64365760139732,855200.857477708,2814.89224449812,9.18184793903225,4901.3593220066,16.0900243975517,44210.1754855697,6.97785094523963,4423.98951795881,10.3087254292411,40525.5201778942,7.26727343307196,4422.50898756786,14.5566812070842,77406.2324244156,10.0437331783467
8/25/2017 12:55:43:557,47,304.631,439.987,440.358,447.719,423.374,1319.61,3793.4613,15.062858,1461.7252,428.823,303.14,407.098,400.666,1351.6313,5638.3181,2817.082,1411.8956,502639.226467442,1649.9936856966,7.02975760076907,6.43200000000002,1.03448315691991,611043.897678642,1424.9326591126,6.53275512211032,930248.481514132,3068.70911629654,9.58687512878489,4901.14653725758,16.0887977167707,45323.4624495559,7.06516174633742,4429.38449103364,10.3291672578981,39183.2962540635,7.14591236381039,4535.68159374152,14.9623328948391,84362.3923791965,10.4853189447195
8/25/2017 12:55:44:422,48,304.633,439.979,440.356,448.389,423.375,1326.2215,3745.3427,14.279751,1461.1486,428.742,303.056,407.106,400.684,1306.4614,5761.7408,2929.9938,1412.2641,522579.348505226,1715.43906439954,7.16781613871728,6.42199999999997,1.05315961304099,606315.654671067,1414.17368643862,6.50804556479038,918843.305121505,3031.92579959316,9.52924500491754,4899.23247038893,16.082408899853,47121.3583656342,7.20392975641284,4451.33186027077,10.3823088483768,38885.3046544135,7.11868793238461,4385.73672892951,14.4717040049678,83382.2074109462,10.4242278620538
