Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
8/25/2017 11:28:10:337,11,304.512,335.655,335.755,345.322,320.513,1300.3955,2903.4567,11.063515,1460.4437,390.381,302.493,306.608,301.036,1306.3702,5202.268,2355.1851,1417.7887,419856.634469428,1378.78518570509,6.42610049668979,5.572,0.819210781185703,460873.744040995,1180.57421862487,5.94628685665253,829564.468001554,2742.42533877331,9.06288804950779,4896.89250206475,16.0811150367301,37874.0025258927,6.45849266537722,4365.60051974014,11.1829226313272,32469.1316395085,6.50492867323877,4385.43398370159,14.4976379079899,75420.5977643228,9.9140747027871
8/25/2017 11:28:11:204,12,304.509,335.736,335.805,345.459,320.585,1304.5203,2841.556,10.738562,1459.899,390.391,302.428,306.681,301.11,1282.0521,5683.7903,2537.4991,1414.7194,452188.864633998,1484.97701097176,6.66897476466711,5.57099999999997,0.850020247652996,452478.779628153,1159.03998716198,5.89180573224608,889477.31488296,2941.12091103654,9.38546184203377,4895.08432963437,16.0753354732844,40791.1492956573,6.7026036654572,4379.29310215401,11.2177101986317,31875.751721183,6.44521515549038,4304.7082301138,14.2338283165375,80902.0953174012,10.2680290045651
8/25/2017 11:28:12:068,13,304.538,335.745,335.799,345.538,320.62,1314.6693,3075.2344,10.134203,1459.3223,390.379,302.41,306.747,301.172,1284.4565,5495.4047,2469.0711,1415.8247,439821.009098468,1444.22373923277,6.57682746099472,5.57499999999999,0.838877137801546,493498.572786677,1264.15245898647,6.15317030893153,861609.020558215,2849.14196143717,9.23753832770119,4893.16993080823,16.0675184404187,39671.8454299549,6.61000473206603,4412.98346748528,11.304356708443,34763.5466196748,6.73083959029083,4312.68981592546,14.2610688003884,78370.3445126778,10.1060880993769
8/25/2017 11:28:12:935,14,304.547,335.852,335.903,344.722,320.704,1351.2122,3024.7952,10.112003,1458.7776,390.536,302.633,306.823,301.249,1289.6368,5269.6634,2399.1763,1416.4387,427210.977878605,1402.77519686159,6.48176450203969,5.57399999999996,0.826603520695027,498896.765673944,1277.46677815603,6.18548867679066,829547.861868757,2741.10180274047,9.06070084201592,4891.36175837785,16.0611063592084,38533.4257287921,6.51447436089712,4534.2903599145,11.6104286414428,35119.1688245787,6.76517937706601,4329.88620961209,14.307382901442,75395.0920255146,9.91239819007342
8/25/2017 11:28:13:804,15,304.518,335.968,336.009,344.69,320.792,1299.9647,2937.2724,11.128583,1460.668,390.562,302.915,306.904,301.314,1304.1157,5086.9618,2344.9207,1415.8247,418091.011532254,1372.95992858305,6.41251124783409,5.58999999999998,0.820119212651103,466086.945760911,1193.37504867578,5.97843739167212,809777.592477656,2673.28323944887,8.94791184225706,4897.63708270756,16.0832432982863,37713.9301332879,6.4448299815882,4364.17044688717,11.1740784994116,32821.312371755,6.54011181066461,4377.95000216258,14.4527342725272,73520.5071498967,9.78839415444724
8/25/2017 11:28:14:671,16,304.538,336.04,336.081,345.569,320.889,1303.3063,2844.8712,10.789084,1460.0912,390.472,302.439,306.97,301.38,1281.6611,5719.5202,2507.6839,1414.7194,446934.551829805,1467.58221249829,6.6298000187722,5.59000000000003,0.847909057978849,452585.107039372,1159.07185928664,5.89188674026905,894795.84084833,2958.59938978878,9.41330846964327,4895.72235192393,16.0758997298331,40313.2749305169,6.66322700171741,4375.26313826475,11.2050624328114,31876.9594093072,6.44533725043176,4303.41027634057,14.2290189966921,81383.1615777644,10.298512028432
8/25/2017 11:28:15:538,17,304.528,336.074,336.131,345.969,320.915,1310.8251,2884.891,10.320601,1459.5786,390.491,302.41,307.043,301.442,1283.9808,5519.7665,2483.7324,1415.7019,442510.362591176,1453.1023833315,6.59701264335799,5.601,0.845376025749636,461599.482284502,1182.10018229486,5.95012858356398,865108.126014372,2860.71269473355,9.25627674000336,4894.02073784679,16.0708399156951,39915.6657938252,6.63028592952917,4400.22235777926,11.2684347597749,32508.2060225617,6.50884161511576,4311.11069416094,14.2558470095597,78688.9467524927,10.1266096151336
8/25/2017 11:28:16:402,18,304.573,336.144,336.164,345.151,321.001,1337.5715,3047.0072,9.8513534,1458.7456,390.625,302.604,307.116,301.516,1289.0504,5299.7093,2406.9959,1415.7019,428593.978411943,1407.19623345452,6.49197054760269,5.59999999999997,0.831766847288166,497486.892253222,1273.56644416825,6.1760387579599,833898.325457492,2755.74125080135,9.08486394087365,4891.25553198208,16.0593865246824,38654.8775214257,6.52473262527447,4489.00903501803,11.4918631296462,35015.7896974464,6.75521482201781,4327.93961090973,14.3023212214965,75798.1447891524,9.93885809691794
8/25/2017 11:28:17:266,19,304.544,336.27,336.277,344.41,321.076,1299.5274,2959.8637,11.181019,1460.7001,390.789,303.225,307.2,301.585,1299.1895,5127.5628,2363.4936,1417.7887,421411.754317023,1383.74669774162,6.43765216701189,5.61500000000001,0.827016751661702,469513.742925273,1201.45076479961,5.99863169648942,813157.450466546,2681.69659647637,8.96198121527262,4897.74364106081,16.0822201096091,38010.2243028525,6.470096900781,4362.71879679757,11.1638730793282,33043.5426789106,6.56221572752551,4361.59711244981,14.3840287326237,73755.0106435322,9.80399242251633
8/25/2017 11:28:18:132,20,304.556,336.301,336.414,346.042,321.176,1302.8299,2860.6424,10.886686,1460.2835,390.616,302.504,307.273,301.658,1302.0957,5726.0171,2458.8068,1416.8062,438281.096041774,1439.08212624862,6.56510986798211,5.61500000000001,0.843390679779596,454927.765614562,1164.64191332296,5.9060268446476,910094.942218312,3008.53853905506,9.49242115292806,4896.36070617096,16.0770456210712,39530.3490970001,6.5982063536504,4373.68169279782,11.1968831097493,32030.2785715926,6.46081878226632,4371.24446093003,14.4502038350899,82742.1142582102,10.3841393828493
8/25/2017 11:28:19:000,21,304.547,336.389,336.421,346.073,321.242,1310.4465,3003.4829,10.378013,1459.4184,390.616,302.413,307.339,301.72,1283.3162,5571.7357,2494.9747,1416.4387,444464.540914173,1459.42839993227,6.61135694906234,5.61899999999997,0.849936883047655,480436.079539529,1229.94470154712,6.06934747416053,872801.209097843,2886.12331182139,9.29729583574636,4893.488941953,16.068091105652,40089.4807858968,6.64470622295457,4398.96556673438,11.2616113183648,33824.0570211551,6.63926572374834,4308.90450470394,14.2484103021495,79388.3763487341,10.171515420105
8/25/2017 11:28:19:870,22,304.55,336.445,336.471,345.763,321.255,1327.2201,2922.5902,9.8972825,1458.9378,390.696,302.514,307.409,301.797,1287.7471,5382.5371,2431.9216,1416.5616,433089.348015608,1422.063201496,6.52617414071995,5.61199999999997,0.837940841784959,473480.425645106,1211.88961659476,6.02463500859211,846074.8155476,2796.81209976266,9.1523127818553,4891.89355427164,16.0626943170962,39063.2132639434,6.55910451456589,4454.64678773356,11.4018233811801,33322.857275968,6.58989232314263,4323.61320898478,14.2922747673985,76928.6991789162,10.0127044327172
8/25/2017 11:28:20:738,23,304.534,336.505,336.568,345.172,321.387,1299.1358,2987.5224,11.203218,1459.931,391.006,303.212,307.486,301.852,1297.4497,5073.1613,2348.3397,1416.6844,418489.345945632,1374.19580718617,6.41539673000539,5.63400000000001,0.826946473301161,473758.348808018,1211.63958815982,6.02401349663942,803452.777176304,2649.8053413991,8.90853302818118,4895.19055603014,16.0743646227683,37748.0685959224,6.44774623587111,4361.41885127942,11.1543527497773,33323.8786974613,6.58999331997525,4355.82171609516,14.3655980505229,72878.9960812684,9.74559574798123
8/25/2017 11:28:21:608,24,304.586,336.608,336.684,345.398,321.475,1302.001,2880.2497,10.952135,1460.1874,390.712,302.478,307.559,301.914,1328.6553,5386.5954,2399.1763,1415.0878,427623.845499148,1403.95108606157,6.48448063228359,5.64500000000004,0.837483350819068,457754.490456591,1171.59055891959,5.92361931488929,873610.480668471,2888.17858048675,9.30060564583943,4896.04169502619,16.0744147630757,38565.3549359414,6.51717278346245,4370.93009719007,11.187089460242,32221.6110617351,6.48008686297984,4459.41104158354,14.7429268957859,79414.1821993768,10.1731684535375
8/25/2017 11:28:22:475,25,304.527,336.633,336.724,345.938,321.528,1307.0461,2878.971,10.535706,1459.7067,390.709,302.436,307.632,301.987,1283.0947,5609.898,2513.5513,1416.0703,447862.304254024,1470.68175975865,6.63679742567491,5.64499999999998,0.857155362464879,459324.22535084,1175.61721217284,5.93379006154353,878627.57971899,2905.16862978941,9.3279214844573,4894.44597538733,16.0722890758039,40398.5231004627,6.67026845309898,4387.6776843546,11.2300399641539,32330.9593856401,6.49107306852727,4308.16921887076,14.2448955113504,79912.4108393335,10.2050307657512
8/25/2017 11:28:23:344,26,304.576,336.683,336.721,345.863,321.553,1323.6304,2746.9293,9.9018754,1459.1621,390.785,302.475,307.701,302.057,1286.6394,5350.8654,2429.9695,1415.4562,432808.238384732,1421.01885370066,6.52377732482834,5.64400000000001,0.842409337984836,443818.468375276,1135.71009218695,5.83220728989,840372.879449988,2778.32177684102,9.12200866348154,4892.63813491444,16.0637677785329,39034.4657569177,6.5566905732751,4442.73050983134,11.3687334719381,31229.1070779575,6.37950504624497,4319.93611590394,14.2819608757879,76420.8502944071,9.97960000762427
8/25/2017 11:28:24:212,27,304.562,336.82,336.87,345.89,321.648,1298.6789,3003.5303,11.182551,1458.9378,391.019,302.999,307.778,302.134,1293.5139,5187.6547,2372.2911,1416.0703,422470.035959312,1387.13968242694,6.44553998413165,5.64400000000001,0.832306622471975,476129.35437942,1217.66296363967,6.0389684023189,819093.192192825,2703.28678376109,8.99798509561856,4891.89355427164,16.0620614333753,38103.8853860494,6.47806348668302,4359.90213752241,11.150103032135,33489.6723051395,6.6063663117315,4342.75653333126,14.3325771152092,74352.4610348272,9.84362081478138
8/25/2017 11:28:25:074,28,304.52,336.911,336.973,345.524,321.755,1300.898,2915.6756,11.019116,1460.4116,390.862,302.456,307.851,302.196,1318.0145,5099.1427,2369.3574,1418.0344,422373.83325076,1387.01508357665,6.4452504945737,5.65499999999997,0.83389131069956,462992.124692218,1184.54115440288,5.95626876017245,820367.618333687,2712.35359303068,9.01306206088793,4896.7859437115,16.0803426497816,38100.0788517957,6.47773990306168,4367.2686061111,11.1734284891115,32578.0928140473,6.51583427783385,4424.08810933238,14.6272122534596,74586.2425835791,9.85908399382753
8/25/2017 11:28:25:938,29,304.569,336.942,337.014,345.558,321.799,1306.7133,2860.9265,10.633306,1459.8029,390.782,302.413,307.925,302.273,1282.5734,5622.8918,2522.8378,1414.3509,449546.589259577,1476.00901358831,6.64880680319069,5.65199999999999,0.859771223405327,456329.103056451,1167.73316850943,5.91385969749945,880304.882502985,2910.9359799446,9.33717580375069,4894.7653184896,16.0711212188029,40544.8320991781,6.68233619978375,4386.57292983866,11.2251151021251,32114.22926122,6.46928007706533,4306.43872449228,14.2402566175802,80071.4221648875,10.2151788080044
8/25/2017 11:28:26:812,30,304.555,337.003,337.018,346.244,321.888,1317.5606,2478.7243,10.051147,1459.098,390.827,302.443,307.979,302.328,1285.5903,5449.9325,2456.362,1417.1747,437489.856277368,1436.48883215632,6.55919188132753,5.65100000000001,0.848032861199897,398648.357580931,1020.01232663284,5.52715850138441,855233.818357127,2827.7520668593,9.20279765431255,4892.42535016542,16.0641767502271,39459.4333305414,6.59228524599889,4422.58135429998,11.3159565595519,28049.1365019056,6.04598339235632,4316.45354991034,14.2719571949437,77781.2033553323,10.0680306924792
8/25/2017 11:28:27:676,31,304.562,337.091,337.119,347.11,321.923,1298.8878,3013.1444,10.796356,1458.3291,391.043,302.913,308.064,302.397,1292.9926,5086.1551,2372.2911,1416.5616,422293.772440135,1386.56093813455,6.44419523540236,5.66700000000003,0.835524021395302,477730.245969947,1221.68213206718,6.04892667335266,802743.494082715,2650.07937619949,8.90899366295284,4889.87292904973,16.0554269050299,38088.1463535031,6.47672544750631,4360.59559671226,11.1511920599838,33600.1519088647,6.61725426209025,4341.02603895278,14.330933432876,72889.350167383,9.74628801296346
8/25/2017 11:28:28:541,32,304.559,337.206,337.244,347.388,322.064,1300.9372,2919.7487,11.06275,1460.3796,390.915,302.47,308.126,302.474,1309.4002,5174.6608,2363.0047,1417.1747,421232.138198071,1383.08878804458,6.43612157714723,5.65199999999999,0.832268448485192,463652.879845161,1186.07083341688,5.96011338799134,827076.050769783,2734.40688587226,9.04962906719011,4896.67971731574,16.0779347099109,37992.2352858125,6.46856567517282,4367.39873344592,11.1722464818334,32620.1521414127,6.52003899315108,4395.49229555041,14.5319942326525,75198.1409015332,9.89944287342914
8/25/2017 11:28:29:407,33,304.526,337.257,337.307,347.504,322.12,1305.3818,2845.4868,10.727079,1459.931,390.925,302.438,308.203,302.536,1282.4756,5661.0542,2536.0322,1415.5791,451937.365226616,1484.06824122281,6.66693382733581,5.66699999999997,0.864403258794832,453403.934099205,1159.82332697885,5.89379639112106,886211.904229173,2930.22670507401,9.36806337106933,4895.19055603014,16.07478690171,40766.1771908748,6.70055170383362,4382.15291590245,11.2097024132569,31897.0602488506,6.44736906706175,4306.11407007023,14.2380060378333,80602.1238801016,10.248975259107
8/25/2017 11:28:30:272,34,304.555,337.31,337.31,347.467,322.155,1316.6143,2910.5135,10.087125,1459.3223,390.909,302.399,308.268,302.606,1285.1472,5484.0367,2460.2736,1415.8247,438253.891275274,1438.99752516056,6.56491688955817,5.66199999999998,0.850425229168729,467755.972262191,1196.58532359754,5.98647322989793,860289.024620304,2844.88052083606,9.23062748366413,4893.16993080823,16.0666215652615,39528.2848782036,6.59803407690987,4419.44004060277,11.305546919111,32904.946932956,6.54843919514395,4314.98264628651,14.2691696939689,78252.6502802534,10.0984967382145
8/25/2017 11:28:31:138,35,304.536,337.388,337.41,347.535,322.23,1331.952,3031.7571,10.342035,1458.6495,391.091,302.719,308.345,302.675,1290.4774,5227.4427,2387.4451,1415.5791,425084.722333969,1395.84391445993,6.46573107942675,5.67000000000002,0.838760045946383,492917.381879458,1260.36493266135,6.14394563954696,823437.876308857,2720.13939101562,9.02598876674084,4890.93652083731,16.0602901490704,38343.0610209764,6.49836287570494,4470.35468404956,11.4304718954145,34654.4143252734,6.72026631115461,4332.67664424579,14.3125361944437,74817.9628481303,9.87438693607415
8/25/2017 11:28:32:007,36,304.504,337.459,337.537,347.59,322.289,1300.5978,2925.2427,11.120927,1460.9243,391.056,302.655,308.411,302.741,1306.6244,5055.2963,2338.5643,1417.0519,417030.850635708,1369.5414531031,6.40452315070339,5.67000000000002,0.830819912885229,464404.131524805,1187.56426579519,5.96386452405693,806284.915643948,2664.03963471262,8.93242852536396,4898.48788974612,16.086776823116,37619.9619806066,6.43679599427282,4366.27206973585,11.1653371121677,32661.3208804076,6.52415205099912,4386.27781963293,14.4926659715945,73264.7206633375,9.77135183153631
8/25/2017 11:28:32:876,37,304.54,337.528,337.597,347.553,322.38,1304.3767,2859.3163,10.761527,1460.1554,390.999,302.423,308.484,302.818,1281.8827,5693.5326,2525.7678,1414.1053,450177.366939567,1478.22081480123,6.6537865606858,5.666,0.862546414102457,455256.743938703,1164.34247642245,5.90526755716228,890884.193563993,2945.82155974907,9.39295900837282,4895.93546863043,16.0764939536035,40605.4907649065,6.68733301544932,4378.81641120303,11.1990475965489,32021.6193372881,6.45994539733481,4304.14589413123,14.2322042110925,81031.5186457125,10.2762388749133
8/25/2017 11:28:33:740,38,304.566,337.54,337.609,347.459,322.43,1312.2152,2915.4863,10.294574,1459.4505,391.031,302.433,308.568,302.895,1284.2415,5522.199,2475.9128,1415.2106,441078.480909105,1448.2196992084,6.58591974529034,5.673,0.85480342979722,466989.616920201,1194.25216138925,5.9806340189105,865665.098914396,2862.33677844149,9.25890385373865,4893.59550030625,16.0674385857458,39781.5768576619,6.61913998129229,4404.83689880271,11.2646744089413,32842.0039132288,6.54217302734794,4311.97610732893,14.2576243575566,78733.4389696749,10.1294720987656
8/25/2017 11:28:34:608,39,304.52,337.647,337.669,347.631,322.483,1337.0624,3035.3091,9.9095308,1458.7776,391.162,302.617,308.627,302.961,1289.8453,5264.7922,2388.423,1416.0703,425296.184118588,1396.61166464793,6.46750899449192,5.666,0.8383988035227,495388.311587066,1266.45305931319,6.15876676640106,828915.031792745,2739.15553915591,9.05748358765305,4891.36175837785,16.0625304031848,38364.1170531659,6.50014691373482,4487.31903945294,11.4717662744667,34820.3565659618,6.73633705216174,4330.57834097198,14.3104265159326,75341.4218997552,9.90886948314388
8/25/2017 11:28:35:477,40,304.53,337.75,337.797,347.631,322.568,1299.9582,2937.3198,11.169154,1460.7641,391.261,303.079,308.711,303.03,1300.2255,5118.6335,2353.2293,1415.5791,419600.009759225,1377.86099812572,6.42394645635779,5.68100000000004,0.834956288609037,466092.13666635,1191.25631398568,5.97312793347883,812388.691383339,2680.4519329394,8.95990119886383,4897.95609385233,16.0836570907705,37848.5331171538,6.45632070516069,4364.14886965053,11.1540605111435,32763.0427897801,6.53430371149591,4365.03619201264,14.4023049832309,73720.1207643827,9.80167325416182
8/25/2017 11:28:36:347,41,304.527,337.81,337.888,347.709,322.646,1303.6784,2850.6967,10.879796,1460.1874,391.101,302.455,308.769,303.107,1285.9552,5723.5784,2484.7103,1415.9475,442869.235344373,1454.28561455757,6.59969800230822,5.66199999999998,0.85493080574781,453641.354415764,1159.90844926442,5.89401266725686,898430.796794093,2970.46104972341,9.4321595809853,4896.04169502619,16.077529069758,39948.0020781771,6.63297103326649,4376.49835207298,11.1901998513759,31899.8657886579,6.44765260342373,4317.66486277953,14.2753958862625,81706.3475460611,10.3189403131088
8/25/2017 11:28:37:209,42,304.52,337.841,337.885,347.862,322.734,1311.6605,2952.428,10.324046,1459.7067,391.117,302.429,308.843,303.18,1283.642,5541.6898,2480.8024,1415.8247,442027.134780544,1451.5537067534,6.59349624881887,5.66300000000001,0.854278277632306,472706.866683803,1208.60731362688,6.01647086361498,868314.965422282,2871.13658221362,9.27312545268718,4894.44597538733,16.0726585294474,39873.0898542337,6.62674889759054,4402.99553062365,11.2574895251898,33236.927283877,6.58139012714042,4309.9860221958,14.2512325940826,78975.910304055,10.1450577163143
8/25/2017 11:28:38:072,43,304.553,337.907,337.96,348.019,322.766,1332.2392,3024.7003,9.9037893,1459.0019,391.235,302.488,308.919,303.253,1287.9557,5307.832,2419.7051,1417.9116,430932.702309434,1414.96784569331,6.50987267388553,5.666,0.843890509548416,491876.091145249,1257.23948814715,6.13632305339125,834467.158854311,2758.6785553619,9.08970436362254,4892.10633902065,16.0632347703705,38868.2910963628,6.54271935734646,4471.30806595153,11.4287015884354,34568.3971231511,6.71192079920955,4324.30567230217,14.2957924687993,75879.664731252,9.94420121852001
8/25/2017 11:28:38:937,44,304.569,337.979,338.054,348.109,322.822,1300.0495,2975.3979,11.183316,1460.7001,391.526,303.289,308.993,303.326,1299.385,5121.0659,2340.0312,1419.1397,417228.40000437,1369.89779000611,6.40535628339582,5.66699999999997,0.830488345693073,472167.506063811,1205.96717986497,6.00989595225081,812249.343519464,2678.13650847694,8.95603049775403,4897.74364106081,16.0809000294213,37629.8077929267,6.43763825109455,4364.45194683595,11.1472851019752,33167.6086831183,6.57452350455352,4362.24608933643,14.3831332139854,73656.9730372982,9.79747435985098
8/25/2017 11:28:39:808,45,304.582,338.088,338.142,348.159,322.929,1302.6993,2860.595,10.91922,1460.1233,391.213,302.452,309.051,303.392,1316.6331,5619.6403,2427.5247,1415.3334,432657.607396479,1420.49631099828,6.52257773987204,5.65899999999999,0.844492887529502,454874.624879952,1162.72880727367,5.90117406569352,903159.475634909,2986.12499052712,9.45699588172203,4895.82891027718,16.0739272520279,39019.855430301,6.55546339679777,4373.24815632011,11.1786882243691,31977.6996411891,6.45551376339592,4419.50244861028,14.6122440870296,82115.5557449083,10.3447481072437
8/25/2017 11:28:40:673,46,304.553,338.145,338.176,347.978,322.973,1308.6256,2872.3405,10.538768,1459.7067,391.194,302.433,309.128,303.462,1283.2445,5618.8274,2505.728,1417.4203,446468.355714016,1465.9791750993,6.6261781701766,5.666,0.858967471794095,458820.157036614,1172.87115098037,5.92685579885807,880128.853023152,2910.16143417931,9.33593349695108,4894.44597538733,16.0709169681052,40269.3466326562,6.65959564204229,4392.92095285797,11.229520270909,32255.0058697029,6.48344400758235,4308.66649118593,14.246681053939,80049.6418649332,10.2137893935013
8/25/2017 11:28:41:536,47,304.595,338.167,338.21,347.803,323.026,1327.2592,3059.0369,9.8375731,1459.034,391.293,302.484,309.205,303.542,1287.4865,5339.4974,2420.1941,1416.6844,431029.272833029,1415.08978424803,6.51015317049413,5.66300000000001,0.843480033617746,495600.36274353,1266.57099090331,6.15905351064511,839139.604456036,2774.16195387536,9.11517717339553,4892.2128973739,16.0613696789964,38871.6321350259,6.54300055067899,4454.77658311088,11.3847592037447,34826.3985018697,6.73692146247985,4322.74812777429,14.2908323341872,76305.8620922286,9.97208917615628
8/25/2017 11:28:42:402,48,304.568,338.29,338.309,348.204,323.131,1299.2402,3019.9642,11.250679,1459.899,391.6,303.134,309.271,303.619,1296.2376,5169.7896,2359.093,1416.8062,420396.438854308,1380.30403343197,6.42963896728474,5.65199999999999,0.831430168538531,478941.42255443,1223.03734053736,6.05228077190525,817991.213878428,2698.44759703111,8.98992778655371,4895.08432963437,16.0722214074833,37915.865016844,6.46206099594385,4361.7654148956,11.138318219856,33637.3222721728,6.6209134383647,4351.79805939814,14.3560209656394,74217.6078855447,9.83469006997784
