Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
8/25/2017 12:20:17:371,11,305.392,438.125,438.459,446.97,421.713,1330.0005,3131.8778,11.144275,1466.9159,425.327,303.145,406.727,400.289,1284.3262,5266.418,2276.0001,1424.5416,407538.505228955,1334.4766897265,6.32200310640746,6.43799999999999,0.931199460202291,508449.433810142,1195.4318296514,5.98358708986802,825623.078251436,2723.52530390221,9.03160460160824,4918.37745452283,16.1051286691296,36655.2744614519,6.35373074601201,4463.87653369543,10.4951638003123,32869.5705135618,6.54491810406966,4312.25727532021,14.2250648215218,74915.1374272289,9.88079734872338
8/25/2017 12:20:18:233,12,305.376,438.208,438.548,447.038,421.756,1291.6693,3053.0694,12.319312,1468.7742,425.369,303.552,406.72,400.296,1294.9865,5030.1216,2246.1849,1423.8047,402709.33240297,1318.73275045508,6.28459947560747,6.42400000000004,0.923677097409172,481370.164940388,1131.65314101495,5.82178114836963,795124.033045473,2619.3997504397,8.85727440744776,4924.5462204993,16.126173047323,36222.3663936838,6.31609972400683,4336.63324553048,10.194991279408,31126.0159084273,6.36896657174628,4347.64493928129,14.3225705621485,72044.2715521871,9.68962409639949
8/25/2017 12:20:19:100,13,305.379,438.202,438.585,447.065,421.753,1294.7564,2959.3899,12.052155,1468.2295,425.213,302.983,406.727,400.296,1277.1778,5689.4743,2373.758,1423.9275,425423.565017137,1393.10026235313,6.4593734765711,6.43099999999998,0.950398941109891,467715.119386537,1099.95489175198,5.73966634013883,886981.693462452,2927.49657064077,9.36369817425478,4922.73804806891,16.1200935495529,38265.2010239996,6.49176168613805,4346.88110510425,10.2228320985112,30253.3460617299,6.27904953962835,4288.52762633666,14.1543506610492,80530.8143192272,10.2444405669104
8/25/2017 12:20:19:965,14,305.395,438.165,438.487,447.062,421.732,1304.4812,3082.4331,11.459278,1467.5568,425.167,302.905,406.723,400.289,1278.1163,5476.7269,2364.9605,1422.0853,423652.687748909,1387.22863094978,6.44574663674105,6.43400000000003,0.948836374801063,490820.43900524,1154.41800282063,5.88004641549501,854442.051532593,2820.82518127001,9.19151911725133,4920.50497005548,16.1119369015717,38104.0943507094,6.47808124975973,4379.16330677669,10.2998664213749,31748.6491828244,6.43235237697288,4291.6430473499,14.1682806402994,77595.8037094772,10.0560244307692
8/25/2017 12:20:20:829,15,305.393,438.127,438.458,447.021,421.722,1323.8458,3141.0656,11.107914,1467.0121,425.262,303.067,406.716,400.289,1282.4691,5350.8654,2313.6386,1421.7178,414305.189018081,1356.62961828883,6.37426120570132,6.42700000000002,0.937292613098924,507581.241876942,1193.57300176583,5.9789332127822,837649.033888309,2763.90710268129,9.09831418362521,4918.6967976251,16.1061216125618,37263.7446591173,6.40624902229455,4443.44554625782,10.4487246597576,32820.1295926361,6.53999396684885,4306.09249283359,14.2083845909769,76027.1534977514,9.95386089463805
8/25/2017 12:20:21:693,16,305.38,438.179,438.495,447.055,421.703,1291.3234,3097.3046,12.437964,1468.5499,425.54,303.785,406.723,400.281,1294.5826,5026.0634,2244.718,1422.2081,402384.879345878,1317.65302032182,6.28202614869165,6.44200000000001,0.925885960040613,488213.848066681,1147.28074462255,5.86184136447209,794234.747869263,2614.46334700286,8.84892446030977,4923.80163985649,16.1235236094587,36192.7636695769,6.3135182806492,4335.48500458378,10.1881961850444,31555.9469096404,6.4128016944322,4346.30416299226,14.3071717266892,71908.7521730271,9.68050643920093
8/25/2017 12:20:22:555,17,305.373,438.17,438.55,447.055,421.725,1294.7629,2960.1478,12.047944,1468.0374,425.221,302.955,406.723,400.289,1301.4245,5605.0269,2329.2778,1422.3309,417397.230247696,1366.84392610904,6.39821268468376,6.43400000000003,0.941839211354872,467837.249915455,1100.22141407751,5.74036166709166,890405.502116427,2939.06851551032,9.38218655309467,4922.10035773685,16.1183220446367,37544.0497118229,6.4302983995119,4346.90268234089,10.2226905123239,30260.6748301365,6.27981003258715,4369.0163622789,14.4213376979383,80831.9857309282,10.2635789140242
8/25/2017 12:20:23:423,18,305.344,438.145,438.488,447.046,421.706,1301.5246,2948.3549,11.607018,1467.6208,425.195,302.89,406.72,400.285,1277.4059,5538.4382,2381.0887,1421.7178,426560.451732005,1396.98324424912,6.46836930328347,6.435,0.952314500000008,468406.912857498,1101.62845954797,5.74403109629795,863589.567468952,2851.16566234921,9.24081838475935,4920.71742284701,16.1153237753059,38372.0153382222,6.50081599431085,4369.34865172314,10.2761054380299,30297.6058211322,6.2836408937938,4289.28482136396,14.1611965445012,78430.9118997733,10.1099925171537
8/25/2017 12:20:24:294,19,305.37,438.145,438.417,446.993,421.703,1320.6412,3075.7078,11.002659,1467.0761,425.265,303.006,406.72,400.277,1282.2019,5307.0191,2300.4405,1422.0853,411959.765679697,1349.0512024092,6.35643229582463,6.44300000000004,0.936997851798841,495816.609579236,1165.90034350167,5.90921680188047,830612.040297736,2741.23958039688,9.06092855089557,4918.90925041662,16.1080304234752,37055.5655613945,6.38832925837866,4432.80763663711,10.423636171886,32060.059078232,6.46382159340298,4305.20550242897,14.2083176650923,75403.8132275125,9.91297147359088
8/25/2017 12:20:25:156,20,305.36,438.188,438.516,446.999,421.703,1290.8012,3082.4805,12.413469,1468.3257,425.588,303.688,406.716,400.277,1291.3115,5107.2654,2250.0966,1422.6994,403287.461015282,1320.69511728871,6.2892736997833,6.43900000000002,0.926522474481109,485680.70898129,1141.19925604408,5.84628454080401,805027.286023193,2650.83666797237,8.91026649759829,4923.05739117118,16.1221423603981,36276.3777098478,6.32080695076566,4333.75152258792,10.1829739621134,31388.8186702223,6.39579724344201,4335.44550164286,14.2759855563699,72911.2470829477,9.7477518593247
8/25/2017 12:20:26:021,21,305.408,438.199,438.53,446.998,421.713,1294.1168,2987.4749,12.173103,1468.4218,425.268,302.944,406.712,400.285,1326.9742,5365.485,2299.4626,1422.945,412162.361000869,1349.54670801311,6.35759954531639,6.42699999999996,0.934842627022601,471920.557030284,1109.70154591995,5.76503972734496,869085.731100171,2868.79994685543,9.26935128128819,4923.37640231595,16.1206530356636,37068.8387430849,6.3894732952033,4344.75790501894,10.2165173608617,30521.5891809886,6.3068248934433,4453.83050427362,14.7018277446446,78882.4362364745,10.1390522105242
8/25/2017 12:20:26:887,22,305.363,438.143,438.536,447.078,421.704,1300.9763,3051.6015,11.659838,1467.6849,425.169,302.936,406.708,400.293,1277.9078,5553.8707,2388.423,1422.4538,427893.043777524,1401.26028293383,6.47826359617666,6.41500000000002,0.950806876920582,484605.523862278,1139.79505528926,5.84268662221127,866336.15865672,2859.79929310719,9.25479889617266,4920.93020759602,16.1150178888602,38489.4793711652,6.51075850788127,4367.52852882324,10.272452904194,31347.4326911176,6.39157944153019,4290.95091599001,14.1645460294914,78668.0571719936,10.1252653687256
8/25/2017 12:20:27:750,23,305.428,438.085,438.437,447.075,421.633,1316.2161,3163.9411,11.136238,1467.1082,425.254,302.943,406.704,400.296,1281.5959,5326.5036,2327.322,1420.7353,416782.787366694,1364.58604766654,6.39292592256147,6.40800000000002,0.937258123984078,508331.174227141,1195.35894836296,5.98340468792223,833267.588998001,2750.57548449048,9.07634494476619,4919.01580876987,16.1053204315579,37482.2665574143,6.42500531444207,4418.11818589049,10.3893630298374,32871.3326929232,6.54509354239834,4303.1938400592,14.2046320266823,75661.0236267983,9.92986417836014
8/25/2017 12:20:28:613,24,305.402,438.134,438.471,447.093,421.682,1290.6707,3077.934,12.408111,1467.4606,425.505,303.657,406.708,400.293,1291.0248,5138.9309,2245.6959,1423.3134,402261.576411882,1317.1543618309,6.28083733719711,6.41500000000002,0.921830864763059,484915.325050695,1139.62309502989,5.84224586411176,809838.684631561,2666.95213557257,8.93730994656971,4920.18562695322,16.1105219577908,36179.3331074707,6.31234674857102,4333.3183180677,10.1839421818021,31345.5018954028,6.39138259886763,4334.49377952832,14.274308774467,73354.6864372494,9.77734938068022
8/25/2017 12:20:29:483,25,305.389,438.174,438.527,446.973,421.707,1293.7121,3009.8766,12.147843,1468.4539,425.249,302.973,406.708,400.289,1313.5314,5109.6979,2277.9559,1425.6459,408316.363256377,1337.03690459177,6.32806463253575,6.41900000000004,0.92934147668166,475310.585180577,1117.72299330646,5.78583842560548,819269.597273366,2704.10101650433,8.99934009474985,4923.4829606692,16.1220049205086,36725.2162285016,6.35978961992666,4343.41447307002,10.2138146663955,30742.3217611206,6.32958933441262,4409.20612324344,14.5531322040031,74362.1090612172,9.84425945156206
8/25/2017 12:20:30:347,26,305.383,438.168,438.496,446.951,421.716,1298.7116,2944.0451,11.772366,1467.8451,425.213,302.957,406.704,400.285,1277.1127,5590.4073,2398.1984,1421.9625,429691.231917744,1407.05681690777,6.49164894692162,6.41899999999998,0.953365518331239,466711.318978715,1097.59419156685,5.73350385598191,871492.852352796,2876.62226769078,9.2819799904552,4921.46200348981,16.1157038980225,38648.6553031114,6.52420746587242,4360.01068762058,10.253709758687,30187.3839718847,6.27220062386399,4288.31152201278,14.1548520813606,79131.3884060588,10.1550389799675
8/25/2017 12:20:31:213,27,305.35,438.072,438.397,447.001,421.673,1314.3886,2727.6536,11.077677,1467.1082,425.229,302.944,406.701,400.281,1280.9313,5347.6201,2318.0355,1422.5766,415119.73715066,1359.4882500431,6.38097345655043,6.42000000000002,0.937257672793721,437627.046975631,1029.15616520894,5.55187716615302,836137.189632923,2760.03878483457,9.09194503063073,4919.01580876987,16.1094344482393,37342.2409359416,6.41299287153691,4412.05166281995,10.3757073549075,28301.3355191598,6.07310328101905,4300.9876506022,14.1973026387788,75921.7809569164,9.94696054887437
8/25/2017 12:20:32:078,28,305.363,438.159,438.505,447.149,421.698,1290.8534,3094.3679,12.343044,1466.5957,425.443,303.467,406.701,400.281,1287.7341,5231.501,2263.7836,1421.9625,405262.54939992,1327.1501439268,6.30462468564535,6.42000000000002,0.926043322534091,487573.423993132,1146.03701081727,5.8586631767242,822325.323134933,2709.76851893264,9.00876597878668,4917.31452665023,16.103177289489,36454.1086558377,6.33627197844769,4333.92480439601,10.1868518330211,31521.8673141568,6.40933793012057,4323.57005451151,14.2472494686787,74534.4998426419,9.85566362757624
8/25/2017 12:20:32:943,29,305.366,438.14,438.527,447.207,421.704,1293.3336,2999.4098,12.232429,1468.582,425.244,302.969,406.701,400.293,1310.6969,5125.1304,2253.0303,1424.4187,403883.758155583,1322.62189685683,6.29385977999663,6.40800000000002,0.92273417234513,473519.122325975,1113.52334736287,5.77495856525509,819970.725354122,2706.45090868743,9.00324950613325,4923.90819820974,16.1246117714799,36329.238896881,6.32541054886412,4342.15801398263,10.2109800819827,30626.9137255036,6.31769738403269,4399.79678828123,14.5222672559939,74428.5133906192,9.84865386414757
8/25/2017 12:20:33:809,30,305.37,438.131,438.524,447.139,421.725,1298.2351,2937.2724,11.803751,1467.9093,425.231,302.92,406.697,400.293,1276.8456,5616.3949,2407.9738,1423.9275,431461.5851553,1412.9141210836,6.50514665113741,6.404,0.95311532648171,465466.818167148,1094.62108399234,5.72573327779863,875360.964635683,2889.74304976787,9.30312428198424,4921.67512019631,16.1170878612709,38809.5253022385,6.53777144830784,4358.42891019617,10.2495559124245,30105.7376938212,6.26371283026008,4287.42486356564,14.1536539798153,79492.5100285992,10.1781842189248
8/25/2017 12:20:34:684,31,305.36,438.106,438.431,447.035,421.688,1308.9519,2631.3689,11.29929,1467.3646,425.18,302.944,406.704,400.293,1279.8105,5461.3006,2359.582,1421.9625,422633.839768202,1384.05108648219,6.43836018716031,6.411,0.944361089091003,420432.790989103,988.834825224852,5.44203192855667,853164.754827779,2816.24575772347,9.18405517432897,4919.86694776593,16.1116942224454,38016.8636767862,6.47066195291875,4394.00413013727,10.3344563011837,27193.7669093437,5.95308230868059,4297.26707109059,14.1850212286449,77468.6649470109,10.0477827825642
8/25/2017 12:20:35:547,32,305.363,438.109,438.462,447.09,421.679,1296.9755,3139.2187,11.94154,1466.147,425.448,303.364,406.701,400.274,1287.5256,5211.2036,2273.5591,1422.8222,406888.035332596,1332.47327060775,6.31725578514927,6.42700000000002,0.928910346061884,496986.395484403,1168.14838825051,5.91491102202832,819002.202373801,2699.73432039992,8.99207090238544,4915.82503340714,16.0982995104421,36600.4353464912,6.34897613164682,4354.24757369294,10.2345000415866,32128.3339156995,6.47070058357507,4322.87792315161,14.2498052608471,74258.6364746252,9.83740807530603
8/25/2017 12:20:36:415,33,305.379,438.162,438.511,447.05,421.67,1292.4199,3035.4987,12.268025,1468.5499,425.265,302.983,406.697,400.262,1302.7799,5070.7227,2245.6959,1425.8916,402560.176275609,1318.23136586212,6.28340465394632,6.435,0.9250828270246,478877.953039314,1126.06951674677,5.80740093157336,806365.736982897,2661.42238007709,8.92803966709567,4923.80163985649,16.123576407862,36208.6494324724,6.3149036964242,4339.12491842611,10.2033436055779,30972.2362503852,6.35321399008915,4373.51571405444,14.4348551372666,73195.1476157493,9.76671123379414
8/25/2017 12:20:37:278,34,305.35,438.116,438.502,447.142,421.673,1297.23,2913.5916,11.879153,1468.0693,425.184,302.938,406.701,400.247,1276.2395,5620.4532,2405.0401,1424.1731,430982.895161475,1411.43898857532,6.50174996230462,6.45400000000001,0.960055330299361,461356.682512729,1085.07536152049,5.7007127741268,875577.662457264,2890.28666742787,9.3039992914127,4922.20625217513,16.1198829283613,38768.9648500144,6.53435419074944,4355.09240549675,10.2428417002915,29843.4575380991,6.236368518475,4285.41286923839,14.1461713922928,79507.8942695604,10.1791690668263
8/25/2017 12:20:38:146,35,305.363,438.063,438.459,447.155,421.657,1308.717,2998.5574,11.256802,1467.3325,425.223,302.892,406.689,400.259,1279.5368,5449.1196,2339.0532,1423.3134,418947.682080531,1371.96609307785,6.41018993643506,6.43000000000001,0.943015669623137,479015.168570323,1126.50343130622,5.80851972267497,851079.787496383,2809.84571232117,9.17361364910799,4919.76038941268,16.1111869788176,37684.9234586016,6.44235106934756,4393.22436200087,10.3315774593587,30979.8280444331,6.35399257992844,4296.35850344933,14.184456847488,77292.8018230009,10.0363714689998
8/25/2017 12:20:39:012,36,305.363,438.108,438.469,447.172,421.687,1324.9684,3127.5206,11.512863,1466.6917,425.396,303.164,406.686,400.244,1285.3492,5202.268,2281.3786,1422.945,408439.140114386,1337.55281456623,6.32928539046003,6.44199999999995,0.932851335128168,505820.999060331,1189.05913327895,5.96761690346001,816215.820978022,2692.32435572173,8.97972214817287,4917.63320583752,16.1042208972191,36739.8249245885,6.36105440480425,4447.17210100418,10.4541935067659,32695.7055487966,6.52758534438633,4315.65320040977,14.2353749139402,74056.2353827939,9.82399239175249
8/25/2017 12:20:39:876,37,305.321,438.173,438.488,447.193,421.653,1292.5765,3051.98,12.369452,1468.582,425.292,303.146,406.689,400.244,1301.1443,5045.5541,2245.6959,1424.1731,402568.975555538,1318.51060213853,6.28407011437259,6.44499999999999,0.926618532745677,481536.370075061,1132.24883156763,5.82331320958478,801355.98742915,2643.46548339464,8.89786947933861,4923.90819820974,16.1269883113502,36216.311530147,6.31557180819103,4339.64476385037,10.2039181641093,31142.1541584983,6.3706174520918,4368.08621740099,14.409183091319,72702.3128240553,9.73377527454981
8/25/2017 12:20:40:747,38,305.359,438.151,438.525,447.107,421.708,1296.3489,2915.4863,11.910155,1468.0693,425.178,302.91,406.686,400.232,1275.9659,5631.0083,2395.2647,1421.7178,429231.144663277,1405.66069663339,6.48842755177766,6.45399999999995,0.958088128959252,461343.136557117,1085.0588143251,5.70066930656172,877033.921304142,2895.36139877898,9.31216363555638,4922.20625217513,16.1194078189119,38610.2485335437,6.52096497252935,4352.16752808091,10.236107061233,29843.2299023579,6.23634473398095,4284.50463355461,14.1444806495481,79647.6879367947,10.1881138291693
8/25/2017 12:20:41:613,39,305.414,438.087,438.454,447.15,421.68,1304.7226,3006.2299,11.43593,1467.5568,425.184,302.887,406.678,400.221,1278.8657,5505.147,2364.9605,1421.595,423652.687748909,1387.14233057066,6.44554613661519,6.45699999999999,0.952198616434959,478775.072387676,1126.0420721092,5.80733016197053,859379.550293128,2837.29427242875,9.21831192626969,4920.50497005548,16.1109345676867,38101.7238706637,6.47787974383976,4379.96465214973,10.3013393075697,30968.1942364614,6.35279941528921,4294.13073675568,14.1773358934378,78048.3181617512,10.085303600367
8/25/2017 12:20:42:479,40,305.398,438.099,438.426,447.101,421.653,1332.2653,3138.7924,11.14504,1466.5315,425.345,303.121,406.686,400.221,1284.4956,5197.3969,2282.3566,1422.8222,408569.602082342,1337.82671164298,6.32993339628403,6.46499999999998,0.936277761012206,510439.722980591,1200.06047556828,5.99515995742445,814910.023013662,2688.3984382925,8.97317269423839,4917.10140994373,16.1006339594357,36747.3881815021,6.36170911414301,4471.39470685557,10.5123951306717,32996.2259419495,6.55751565837307,4312.81961130278,14.2280462630527,73948.8035406464,9.81686407475452
8/25/2017 12:20:43:343,41,305.382,438.151,438.466,447.218,421.699,1291.8586,3042.0344,12.354908,1468.7102,425.375,303.496,406.682,400.21,1295.182,5164.9185,2251.5634,1424.1731,403656.032164804,1321.80689158105,6.29192032950405,6.47200000000004,0.931662814255582,479700.594828146,1127.71224173528,5.81163534417694,816554.973781097,2690.49665821328,8.97667366664688,4924.33376770777,16.1251605127603,36306.8212296564,6.32345863857005,4337.26164105292,10.1963247512264,31017.5706468021,6.35786192384035,4348.2939161679,14.3273516493394,73999.6035896785,9.82023540421027
8/25/2017 12:20:44:211,42,305.395,438.154,438.497,447.286,421.705,1294.652,2943.8558,12.073206,1468.2937,425.244,302.956,406.682,400.21,1276.2721,5698.4037,2381.5776,1422.4538,426843.652709316,1397.67727929179,6.46997587857465,6.47200000000004,0.958028013630892,465222.525972102,1094.01314532857,5.72414305715772,887743.792523001,2930.27301826998,9.36813740343681,4922.95116477541,16.1199468386038,38390.9043040097,6.50241583969259,4346.53454148807,10.2212718850544,30089.9505221943,6.26207029823435,4285.52108737907,14.1456881110758,80607.8414712002,10.2493387632414
8/25/2017 12:20:45:076,43,305.353,438.099,438.454,447.393,421.64,1303.946,3009.9711,11.502147,1467.5568,425.178,302.89,406.674,400.202,1278.4291,5531.9475,2365.9384,1422.6994,423827.866134911,1387.99312970533,6.44752251075316,6.47199999999998,0.954703278612229,479085.567252631,1126.78823281692,5.80925392844884,863268.418141153,2850.10537865612,9.23909999984648,4920.50497005548,16.1141530296263,38125.0934362692,6.47986603231296,4377.38667030755,10.2954213771821,30988.9208076405,6.35492497876451,4292.68141036849,14.1724104802684,78401.0307252944,10.1080664447515
8/25/2017 12:20:45:941,44,305.414,438.096,438.414,447.452,421.643,1323.8197,3163.9885,11.113655,1466.6597,425.324,303.049,406.674,400.195,1282.9969,5327.3165,2309.238,1423.5591,413417.836411949,1353.63092854928,6.36721248520811,6.47899999999999,0.943831269375563,511275.393208508,1202.08451253282,6.00021358322124,834305.798173963,2753.03927145103,9.08040903518009,4917.52697944176,16.1011838993686,37181.4657054101,6.3991725629333,4443.35890535377,10.4469978307215,33054.1809959276,6.56327199007498,4307.84456444871,14.215009996564,75727.8573023601,9.9342488852962
8/25/2017 12:20:46:808,45,305.395,438.108,438.435,447.393,421.616,1292.0935,3096.8308,12.453275,1468.0693,425.504,303.763,406.678,400.202,1295.6447,5103.2072,2245.6959,1424.0503,402428.433785471,1317.73091827133,6.28221183859477,6.476,0.930800172867138,488430.274239709,1147.88644581416,5.86338852536508,807086.866443694,2656.96238990165,8.92055576195366,4922.20625217513,16.1175076611442,36195.0208728501,6.313715152489,4338.04140918932,10.1950661079316,31572.3947310787,6.41447274041203,4349.82988345914,14.3198147353665,73076.9816601886,9.75882437947186
8/25/2017 12:20:47:670,46,305.401,438.139,438.485,447.208,421.693,1295.2133,2943.8558,12.055218,1468.3578,425.26,302.959,406.674,400.198,1302.5713,5561.1743,2331.7226,1422.8222,417926.521391211,1368.45171231008,6.40197461191289,6.476,0.948544752797205,465424.224500995,1094.44627874946,5.72527607476587,884217.625264702,2918.6049111091,9.34946722118255,4923.16394952443,16.1203268801491,37588.1305058312,6.43407222664414,4348.39781886126,10.2252688211006,30101.7169255563,6.26329454157748,4372.82325073706,14.4337129800965,80268.3936784892,10.2277354935364
8/25/2017 12:20:48:539,47,305.418,438.105,438.439,447.19,421.671,1301.4006,2980.6074,11.625392,1467.8451,425.218,302.917,406.67,400.198,1277.5493,5505.9598,2376.6918,1422.2081,425837.840368337,1394.27879289478,6.46210513910614,6.47200000000004,0.956862570507093,473485.772241199,1113.51300330936,5.77493174201007,858621.699555554,2834.51143235789,9.21379012158121,4921.46200348981,16.113857085993,38297.6720026515,6.49451548266506,4368.93702443956,10.2745815662544,30624.4938482814,6.31744779384989,4289.76084839997,14.1615057867336,77972.6815692224,10.0804155840831
